filename,label,x_min,y_min,x_max,y_max,color,number
075776.jpg,0,830,262,855,336,5,3
075776.jpg,1,973,409,992,427,-1,-1
075776.jpg,0,1122,344,1176,439,1,2
075776.jpg,0,1439,311,1492,381,1,3
075776.jpg,0,1624,452,1711,556,1,5
075776.jpg,0,1687,388,1757,470,1,1
075776.jpg,0,1735,556,1853,667,1,4
075809.jpg,0,280,333,342,411,5,1
075809.jpg,0,462,290,512,362,5,2
075809.jpg,0,620,270,670,341,5,5
075809.jpg,0,725,469,800,597,5,4
075809.jpg,0,830,262,855,336,5,3
075809.jpg,1,973,409,992,427,-1,-1
075809.jpg,0,1122,344,1177,439,1,2
075809.jpg,0,1439,311,1492,381,1,3
075809.jpg,0,1624,452,1711,556,1,5
075809.jpg,0,1687,388,1757,470,1,1
075809.jpg,0,1735,556,1852,667,1,4
075843.jpg,0,279,334,342,412,5,1
075843.jpg,0,462,290,512,362,5,2
075843.jpg,0,620,270,670,342,5,5
075843.jpg,0,723,470,800,595,5,4
075843.jpg,0,830,262,855,336,5,3
075843.jpg,1,973,409,992,427,-1,-1
075843.jpg,0,1122,344,1177,439,1,2
075843.jpg,0,1439,311,1492,381,1,3
075843.jpg,0,1624,452,1711,556,1,5
075843.jpg,0,1687,388,1757,470,1,1
075843.jpg,0,1735,556,1852,667,1,4
075876.jpg,0,278,334,341,413,5,1
075876.jpg,0,463,290,512,362,5,2
075876.jpg,0,619,270,670,342,5,5
075876.jpg,0,726,470,800,594,5,4
075876.jpg,0,830,262,856,336,5,3
075876.jpg,1,973,409,992,428,-1,-1
075876.jpg,0,1122,344,1177,439,1,2
075876.jpg,0,1439,311,1492,381,1,3
075876.jpg,0,1624,452,1711,556,1,5
075876.jpg,0,1687,388,1757,469,1,1
075876.jpg,0,1735,556,1851,668,1,4
075909.jpg,0,276,334,341,413,5,1
075909.jpg,0,463,289,512,362,5,2
075909.jpg,0,619,271,669,342,5,5
075909.jpg,0,722,472,803,593,5,4
075909.jpg,0,830,263,856,336,5,3
075909.jpg,1,973,410,992,428,-1,-1
075909.jpg,0,1122,345,1178,439,1,2
075909.jpg,0,1439,312,1493,381,1,3
075909.jpg,0,1624,451,1711,556,1,5
075909.jpg,0,1686,389,1758,469,1,1
075909.jpg,0,1735,556,1850,668,1,4
075943.jpg,0,275,335,341,414,5,1
075943.jpg,0,463,289,512,362,5,2
075943.jpg,0,619,271,669,343,5,5
075943.jpg,0,721,472,807,591,5,4
075943.jpg,0,830,263,856,336,5,3
075943.jpg,1,973,410,992,428,-1,-1
075943.jpg,0,1122,345,1178,439,1,2
075943.jpg,0,1439,312,1493,381,1,3
075943.jpg,0,1624,451,1711,556,1,5
075943.jpg,0,1686,389,1758,469,1,1
075943.jpg,0,1735,556,1850,668,1,4
075976.jpg,0,274,335,340,414,5,1
075976.jpg,0,463,289,512,362,5,2
075976.jpg,0,618,271,668,343,5,5
075976.jpg,0,723,470,809,589,5,4
075976.jpg,0,830,263,856,336,5,3
075976.jpg,1,973,410,992,428,-1,-1
075976.jpg,0,1122,345,1179,439,1,2
075976.jpg,0,1439,312,1493,381,1,3
075976.jpg,0,1624,451,1711,556,1,5
075976.jpg,0,1686,389,1758,469,1,1
075976.jpg,0,1735,556,1849,668,1,4
076009.jpg,0,273,336,340,415,5,1
076009.jpg,0,463,289,512,362,5,2
076009.jpg,0,618,271,668,343,5,5
076009.jpg,0,723,473,810,587,5,4
076009.jpg,0,830,263,856,336,5,3
076009.jpg,1,973,410,992,428,-1,-1
076009.jpg,0,1122,346,1179,439,1,2
076009.jpg,0,1439,312,1493,381,1,3
076009.jpg,0,1624,451,1711,556,1,5
076009.jpg,0,1686,389,1758,469,1,1
076009.jpg,0,1735,556,1849,668,1,4
076043.jpg,0,272,336,339,415,5,1
076043.jpg,0,463,289,512,362,5,2
076043.jpg,0,618,271,668,343,5,5
076043.jpg,0,728,474,810,588,5,4
076043.jpg,0,830,263,856,336,5,3
076043.jpg,1,973,410,992,428,-1,-1
076043.jpg,0,1122,346,1179,440,1,2
076043.jpg,0,1439,312,1494,381,1,3
076043.jpg,0,1625,451,1711,556,1,5
076043.jpg,0,1686,389,1759,469,1,1
076043.jpg,0,1735,556,1848,668,1,4
076076.jpg,0,271,336,339,416,5,1
076076.jpg,0,463,289,512,362,5,2
076076.jpg,0,617,271,667,344,5,5
076076.jpg,0,728,474,810,588,5,4
076076.jpg,0,830,263,856,336,5,3
076076.jpg,1,973,410,992,428,-1,-1
076076.jpg,0,1122,346,1180,440,1,2
076076.jpg,0,1440,312,1494,382,1,3
076076.jpg,0,1625,451,1712,557,1,5
076076.jpg,0,1686,389,1759,469,1,1
076076.jpg,0,1734,555,1847,668,1,4
076109.jpg,0,270,337,338,416,5,1
076109.jpg,0,464,289,512,362,5,2
076109.jpg,0,617,272,667,344,5,5
076109.jpg,0,730,472,811,588,5,4
076109.jpg,0,830,263,856,336,5,3
076109.jpg,1,973,410,992,428,-1,-1
076109.jpg,0,1122,346,1180,440,1,2
076109.jpg,0,1440,313,1494,382,1,3
076109.jpg,0,1625,451,1712,557,1,5
076109.jpg,0,1685,390,1759,469,1,1
076109.jpg,0,1734,555,1847,668,1,4
076143.jpg,0,269,337,338,417,5,1
076143.jpg,0,464,289,512,362,5,2
076143.jpg,0,617,272,667,344,5,5
076143.jpg,0,731,471,811,588,5,4
076143.jpg,0,830,263,856,336,5,3
076143.jpg,1,973,410,992,428,-1,-1
076143.jpg,0,1122,347,1180,440,1,2
076143.jpg,0,1440,313,1495,382,1,3
076143.jpg,0,1625,451,1712,557,1,5
076143.jpg,0,1685,390,1759,469,1,1
076143.jpg,0,1734,555,1846,668,1,4
076176.jpg,0,268,338,337,417,5,1
076176.jpg,0,464,289,512,362,5,2
076176.jpg,0,616,272,666,345,5,5
076176.jpg,0,732,471,812,589,5,4
076176.jpg,0,830,263,856,336,5,3
076176.jpg,1,973,410,992,428,-1,-1
076176.jpg,0,1122,347,1181,440,1,2
076176.jpg,0,1440,313,1495,382,1,3
076176.jpg,0,1625,451,1712,557,1,5
076176.jpg,0,1685,390,1760,469,1,1
076176.jpg,0,1734,555,1846,668,1,4
076210.jpg,0,267,338,337,418,5,1
076210.jpg,0,464,289,512,362,5,2
076210.jpg,0,616,272,666,345,5,5
076210.jpg,0,732,470,812,589,5,4
076210.jpg,0,830,263,856,336,5,3
076210.jpg,1,973,410,992,428,-1,-1
076210.jpg,0,1122,347,1181,440,1,2
076210.jpg,0,1440,313,1495,382,1,3
076210.jpg,0,1625,451,1712,557,1,5
076210.jpg,0,1685,390,1760,469,1,1
076210.jpg,0,1734,555,1845,668,1,4
076243.jpg,0,266,338,336,418,5,1
076243.jpg,0,464,289,513,362,5,2
076243.jpg,0,616,272,666,345,5,5
076243.jpg,0,733,469,813,588,5,4
076243.jpg,0,830,263,856,336,5,3
076243.jpg,1,973,410,992,428,-1,-1
076243.jpg,0,1122,347,1181,440,1,2
076243.jpg,0,1440,313,1495,382,1,3
076243.jpg,0,1625,451,1712,557,1,5
076243.jpg,0,1684,390,1759,469,1,1
076243.jpg,0,1734,555,1845,668,1,4
076276.jpg,0,265,339,336,419,5,1
076276.jpg,0,465,289,513,362,5,2
076276.jpg,0,616,272,666,345,5,5
076276.jpg,0,731,469,819,588,5,4
076276.jpg,0,830,263,856,336,5,3
076276.jpg,1,973,410,992,428,-1,-1
076276.jpg,0,1122,347,1181,440,1,2
076276.jpg,0,1441,313,1496,382,1,3
076276.jpg,0,1624,451,1711,557,1,5
076276.jpg,0,1684,390,1758,469,1,1
076276.jpg,0,1734,555,1845,668,1,4
076310.jpg,0,264,340,335,419,5,1
076310.jpg,0,465,289,514,362,5,2
076310.jpg,0,616,272,666,345,5,5
076310.jpg,0,732,468,820,587,5,4
076310.jpg,0,830,263,856,336,5,3
076310.jpg,1,973,410,992,428,-1,-1
076310.jpg,0,1122,347,1181,440,1,2
076310.jpg,0,1441,313,1496,382,1,3
076310.jpg,0,1624,451,1711,556,1,5
076310.jpg,0,1683,389,1757,469,1,1
076310.jpg,0,1734,555,1845,668,1,4
076343.jpg,0,264,340,334,419,5,1
076343.jpg,0,465,289,514,362,5,2
076343.jpg,0,615,273,666,346,5,5
076343.jpg,0,732,465,820,587,5,4
076343.jpg,0,830,263,856,336,5,3
076343.jpg,1,973,410,992,428,-1,-1
076343.jpg,0,1122,347,1181,440,1,2
076343.jpg,0,1441,313,1497,382,1,3
076343.jpg,0,1623,451,1710,556,1,5
076343.jpg,0,1682,389,1756,469,1,1
076343.jpg,0,1735,555,1845,668,1,4
076376.jpg,0,263,340,334,420,5,1
076376.jpg,0,466,289,515,362,5,2
076376.jpg,0,615,273,666,346,5,5
076376.jpg,0,732,465,816,586,5,4
076376.jpg,0,830,263,856,336,5,3
076376.jpg,1,973,410,992,428,-1,-1
076376.jpg,0,1122,347,1182,440,1,2
076376.jpg,0,1441,313,1497,382,1,3
076376.jpg,0,1623,451,1710,556,1,5
076376.jpg,0,1681,389,1754,470,1,1
076376.jpg,0,1735,555,1845,668,1,4
076410.jpg,0,262,341,333,420,5,1
076410.jpg,0,466,289,516,362,5,2
076410.jpg,0,615,273,666,346,5,5
076410.jpg,0,734,463,816,585,5,4
076410.jpg,0,830,263,856,336,5,3
076410.jpg,1,973,410,992,428,-1,-1
076410.jpg,0,1122,346,1182,440,1,2
076410.jpg,0,1442,313,1498,382,1,3
076410.jpg,0,1622,450,1710,556,1,5
076410.jpg,0,1681,389,1753,470,1,1
076410.jpg,0,1735,555,1845,668,1,4
076443.jpg,0,261,341,332,420,5,1
076443.jpg,0,466,289,516,362,5,2
076443.jpg,0,615,273,666,346,5,5
076443.jpg,0,735,461,817,585,5,4
076443.jpg,0,830,263,856,336,5,3
076443.jpg,1,973,410,992,428,-1,-1
076443.jpg,0,1122,346,1182,440,1,2
076443.jpg,0,1442,313,1498,382,1,3
076443.jpg,0,1622,450,1709,556,1,5
076443.jpg,0,1680,389,1752,470,1,1
076443.jpg,0,1735,555,1845,668,1,4
076476.jpg,0,260,342,332,421,5,1
076476.jpg,0,466,289,517,362,5,2
076476.jpg,0,615,273,666,346,5,5
076476.jpg,0,739,460,818,584,5,4
076476.jpg,0,830,263,856,336,5,3
076476.jpg,1,973,410,992,428,-1,-1
076476.jpg,0,1122,346,1182,440,1,2
076476.jpg,0,1442,313,1499,382,1,3
076476.jpg,0,1621,450,1709,555,1,5
076476.jpg,0,1679,388,1751,470,1,1
076476.jpg,0,1735,555,1845,668,1,4
076510.jpg,0,259,343,331,421,5,1
076510.jpg,0,467,289,517,362,5,2
076510.jpg,0,615,273,666,346,5,5
076510.jpg,0,741,459,819,584,5,4
076510.jpg,0,830,263,856,336,5,3
076510.jpg,1,973,410,992,428,-1,-1
076510.jpg,0,1122,346,1182,440,1,2
076510.jpg,0,1442,313,1499,382,1,3
076510.jpg,0,1621,450,1708,555,1,5
076510.jpg,0,1679,388,1750,470,1,1
076510.jpg,0,1735,555,1845,668,1,4
076543.jpg,0,259,343,331,421,5,1
076543.jpg,0,467,289,518,363,5,2
076543.jpg,0,615,273,666,347,5,5
076543.jpg,0,746,460,819,583,5,4
076543.jpg,0,830,263,856,337,5,3
076543.jpg,1,973,410,992,428,-1,-1
076543.jpg,0,1123,346,1182,440,1,2
076543.jpg,0,1443,314,1500,382,1,3
076543.jpg,0,1620,450,1708,555,1,5
076543.jpg,0,1678,388,1749,470,1,1
076543.jpg,0,1736,555,1845,669,1,4
076577.jpg,0,258,343,330,422,5,1
076577.jpg,0,467,289,519,363,5,2
076577.jpg,0,614,274,665,347,5,5
076577.jpg,0,747,458,820,582,5,4
076577.jpg,0,830,263,856,337,5,3
076577.jpg,1,973,410,992,428,-1,-1
076577.jpg,0,1123,346,1182,440,1,2
076577.jpg,0,1443,314,1500,382,1,3
076577.jpg,0,1620,450,1708,555,1,5
076577.jpg,0,1677,388,1748,470,1,1
076577.jpg,0,1736,554,1845,669,1,4
076610.jpg,0,257,344,329,422,5,1
076610.jpg,0,468,289,519,363,5,2
076610.jpg,0,614,274,665,347,5,5
076610.jpg,0,749,457,821,582,5,4
076610.jpg,0,830,263,856,337,5,3
076610.jpg,1,973,410,992,428,-1,-1
076610.jpg,0,1123,346,1182,440,1,2
076610.jpg,0,1443,314,1500,382,1,3
076610.jpg,0,1620,450,1707,555,1,5
076610.jpg,0,1677,388,1747,470,1,1
076610.jpg,0,1736,554,1845,669,1,4
076643.jpg,0,256,345,329,423,5,1
076643.jpg,0,468,289,520,363,5,2
076643.jpg,0,614,274,665,347,5,5
076643.jpg,0,750,456,822,581,5,4
076643.jpg,0,830,263,856,337,5,3
076643.jpg,1,973,410,992,428,-1,-1
076643.jpg,0,1123,346,1182,440,1,2
076643.jpg,0,1443,314,1501,382,1,3
076643.jpg,0,1619,450,1707,554,1,5
076643.jpg,0,1676,387,1746,470,1,1
076643.jpg,0,1736,554,1845,669,1,4
076677.jpg,0,255,345,328,423,5,1
076677.jpg,0,468,289,520,363,5,2
076677.jpg,0,614,274,665,347,5,5
076677.jpg,0,752,455,823,581,5,4
076677.jpg,0,830,263,856,337,5,3
076677.jpg,1,973,410,992,428,-1,-1
076677.jpg,0,1123,346,1182,440,1,2
076677.jpg,0,1444,314,1501,382,1,3
076677.jpg,0,1619,450,1706,554,1,5
076677.jpg,0,1675,387,1745,470,1,1
076677.jpg,0,1736,554,1845,669,1,4
076710.jpg,0,254,346,327,423,5,1
076710.jpg,0,468,289,521,363,5,2
076710.jpg,0,614,274,665,347,5,5
076710.jpg,0,753,454,823,580,5,4
076710.jpg,0,830,263,856,337,5,3
076710.jpg,1,973,410,992,428,-1,-1
076710.jpg,0,1123,346,1183,440,1,2
076710.jpg,0,1444,314,1502,382,1,3
076710.jpg,0,1618,449,1706,554,1,5
076710.jpg,0,1674,387,1743,470,1,1
076710.jpg,0,1736,554,1845,669,1,4
076743.jpg,0,253,346,327,424,5,1
076743.jpg,0,469,289,522,363,5,2
076743.jpg,0,614,274,665,347,5,5
076743.jpg,0,754,453,824,579,5,4
076743.jpg,0,830,263,856,337,5,3
076743.jpg,1,973,410,992,428,-1,-1
076743.jpg,0,1123,345,1183,440,1,2
076743.jpg,0,1444,314,1502,382,1,3
076743.jpg,0,1618,449,1706,554,1,5
076743.jpg,0,1674,387,1742,471,1,1
076743.jpg,0,1736,554,1845,669,1,4
076777.jpg,0,253,346,326,424,5,1
076777.jpg,0,469,289,522,363,5,2
076777.jpg,0,613,275,665,348,5,5
076777.jpg,0,756,452,825,579,5,4
076777.jpg,0,830,263,856,337,5,3
076777.jpg,1,973,410,992,428,-1,-1
076777.jpg,0,1123,345,1183,440,1,2
076777.jpg,0,1444,314,1503,382,1,3
076777.jpg,0,1617,449,1705,554,1,5
076777.jpg,0,1673,387,1741,471,1,1
076777.jpg,0,1737,554,1845,669,1,4
076810.jpg,0,252,347,325,424,5,1
076810.jpg,0,469,289,523,363,5,2
076810.jpg,0,613,275,665,348,5,5
076810.jpg,0,757,451,825,578,5,4
076810.jpg,0,830,263,856,337,5,3
076810.jpg,1,973,410,992,428,-1,-1
076810.jpg,0,1123,345,1183,440,1,2
076810.jpg,0,1444,314,1503,382,1,3
076810.jpg,0,1617,449,1705,553,1,5
076810.jpg,0,1672,386,1740,471,1,1
076810.jpg,0,1737,554,1845,669,1,4
076844.jpg,0,251,348,325,425,5,1
076844.jpg,0,470,289,523,363,5,2
076844.jpg,0,613,275,665,348,5,5
076844.jpg,0,759,450,826,578,5,4
076844.jpg,0,830,263,856,337,5,3
076844.jpg,1,973,410,992,428,-1,-1
076844.jpg,0,1123,345,1183,440,1,2
076844.jpg,0,1445,314,1504,382,1,3
076844.jpg,0,1616,449,1704,553,1,5
076844.jpg,0,1672,386,1739,471,1,1
076844.jpg,0,1737,554,1845,669,1,4
076877.jpg,0,250,348,324,425,5,1
076877.jpg,0,470,289,524,363,5,2
076877.jpg,0,613,275,665,348,5,5
076877.jpg,0,760,449,827,577,5,4
076877.jpg,0,830,263,856,337,5,3
076877.jpg,1,973,410,992,428,-1,-1
076877.jpg,0,1123,345,1183,440,1,2
076877.jpg,0,1445,314,1504,382,1,3
076877.jpg,0,1616,449,1704,553,1,5
076877.jpg,0,1671,386,1738,471,1,1
076877.jpg,0,1737,554,1845,669,1,4
076910.jpg,0,250,348,324,425,5,1
076910.jpg,0,470,289,524,363,5,2
076910.jpg,0,613,275,665,348,5,5
076910.jpg,0,761,449,828,576,5,4
076910.jpg,0,830,263,856,337,5,3
076910.jpg,1,973,410,992,428,-1,-1
076910.jpg,0,1123,345,1183,440,1,2
076910.jpg,0,1445,314,1504,382,1,3
076910.jpg,0,1615,449,1703,553,1,5
076910.jpg,0,1670,386,1737,471,1,1
076910.jpg,0,1737,554,1845,669,1,4
076944.jpg,0,250,349,323,426,5,1
076944.jpg,0,470,289,524,363,5,2
076944.jpg,0,613,275,665,348,5,5
076944.jpg,0,763,448,829,576,5,4
076944.jpg,0,830,263,856,337,5,3
076944.jpg,1,973,410,992,428,-1,-1
076944.jpg,0,1123,345,1183,440,1,2
076944.jpg,0,1445,314,1504,382,1,3
076944.jpg,0,1614,448,1702,552,1,5
076944.jpg,0,1669,385,1736,470,1,1
076944.jpg,0,1737,554,1846,669,1,4
076977.jpg,0,250,349,323,426,5,1
076977.jpg,0,470,289,524,363,5,2
076977.jpg,0,613,275,665,348,5,5
076977.jpg,0,764,448,830,575,5,4
076977.jpg,0,830,263,856,337,5,3
076977.jpg,1,973,410,992,428,-1,-1
076977.jpg,0,1123,345,1183,440,1,2
076977.jpg,0,1445,314,1504,382,1,3
076977.jpg,0,1613,448,1700,552,1,5
076977.jpg,0,1668,385,1735,470,1,1
076977.jpg,0,1737,554,1846,669,1,4
077010.jpg,0,249,349,322,427,5,1
077010.jpg,0,471,289,524,363,5,2
077010.jpg,0,614,275,666,349,5,5
077010.jpg,0,765,448,832,575,5,4
077010.jpg,0,830,263,856,337,5,3
077010.jpg,1,973,410,992,428,-1,-1
077010.jpg,0,1123,345,1183,440,1,2
077010.jpg,0,1445,314,1504,382,1,3
077010.jpg,0,1612,448,1699,552,1,5
077010.jpg,0,1667,385,1734,470,1,1
077010.jpg,0,1737,553,1846,669,1,4
077044.jpg,0,249,349,322,427,5,1
077044.jpg,0,471,289,524,363,5,2
077044.jpg,0,614,276,666,349,5,5
077044.jpg,0,767,447,833,574,5,4
077044.jpg,0,830,263,856,337,5,3
077044.jpg,1,973,410,992,428,-1,-1
077044.jpg,0,1123,345,1183,440,1,2
077044.jpg,0,1445,315,1504,382,1,3
077044.jpg,0,1611,447,1698,551,1,5
077044.jpg,0,1666,384,1733,469,1,1
077044.jpg,0,1738,553,1847,669,1,4
077077.jpg,0,249,350,322,428,5,1
077077.jpg,0,471,289,524,363,5,2
077077.jpg,0,614,276,666,349,5,5
077077.jpg,0,768,447,834,573,5,4
077077.jpg,0,830,263,856,337,5,3
077077.jpg,1,973,410,992,428,-1,-1
077077.jpg,0,1123,345,1182,440,1,2
077077.jpg,0,1445,315,1503,382,1,3
077077.jpg,0,1610,447,1697,551,1,5
077077.jpg,0,1665,384,1732,469,1,1
077077.jpg,0,1738,553,1847,668,1,4
077110.jpg,0,249,350,321,428,5,1
077110.jpg,0,471,289,524,363,5,2
077110.jpg,0,614,276,666,349,5,5
077110.jpg,0,769,447,835,573,5,4
077110.jpg,0,830,263,856,337,5,3
077110.jpg,1,973,410,992,428,-1,-1
077110.jpg,0,1123,345,1182,440,1,2
077110.jpg,0,1445,315,1503,382,1,3
077110.jpg,0,1609,447,1696,551,1,5
077110.jpg,0,1664,384,1731,469,1,1
077110.jpg,0,1738,553,1847,668,1,4
077144.jpg,0,249,350,321,429,5,1
077144.jpg,0,471,289,524,363,5,2
077144.jpg,0,614,276,666,349,5,5
077144.jpg,0,771,446,836,572,5,4
077144.jpg,0,830,263,856,337,5,3
077144.jpg,1,973,410,992,428,-1,-1
077144.jpg,0,1123,345,1182,440,1,2
077144.jpg,0,1445,315,1503,382,1,3
077144.jpg,0,1608,446,1694,550,1,5
077144.jpg,0,1663,383,1730,468,1,1
077144.jpg,0,1738,553,1847,668,1,4
077177.jpg,0,249,351,320,429,5,1
077177.jpg,0,471,289,524,363,5,2
077177.jpg,0,614,276,666,349,5,5
077177.jpg,0,772,446,837,572,5,4
077177.jpg,0,830,263,856,337,5,3
077177.jpg,1,973,410,992,428,-1,-1
077177.jpg,0,1123,345,1182,440,1,2
077177.jpg,0,1445,315,1503,382,1,3
077177.jpg,0,1607,446,1693,550,1,5
077177.jpg,0,1662,383,1729,468,1,1
077177.jpg,0,1738,553,1848,668,1,4
077211.jpg,0,249,351,320,430,5,1
077211.jpg,0,472,289,524,363,5,2
077211.jpg,0,615,276,667,349,5,5
077211.jpg,0,773,446,838,571,5,4
077211.jpg,0,830,263,856,337,5,3
077211.jpg,1,973,410,992,428,-1,-1
077211.jpg,0,1123,346,1182,440,1,2
077211.jpg,0,1445,315,1503,382,1,3
077211.jpg,0,1606,446,1692,549,1,5
077211.jpg,0,1661,382,1728,467,1,1
077211.jpg,0,1738,553,1848,668,1,4
077244.jpg,0,248,351,320,430,5,1
077244.jpg,0,472,289,523,362,5,2
077244.jpg,0,615,276,667,350,5,5
077244.jpg,0,775,445,840,570,5,4
077244.jpg,0,830,263,856,337,5,3
077244.jpg,1,973,410,992,428,-1,-1
077244.jpg,0,1123,346,1182,439,1,2
077244.jpg,0,1445,315,1503,381,1,3
077244.jpg,0,1604,445,1691,549,1,5
077244.jpg,0,1661,382,1727,467,1,1
077244.jpg,0,1738,552,1848,668,1,4
077277.jpg,0,248,352,319,430,5,1
077277.jpg,0,472,289,523,362,5,2
077277.jpg,0,615,276,667,350,5,5
077277.jpg,0,776,445,841,570,5,4
077277.jpg,0,830,263,856,337,5,3
077277.jpg,1,973,410,992,428,-1,-1
077277.jpg,0,1123,346,1182,439,1,2
077277.jpg,0,1445,315,1503,381,1,3
077277.jpg,0,1603,445,1690,549,1,5
077277.jpg,0,1660,382,1726,467,1,1
077277.jpg,0,1738,552,1849,668,1,4
077311.jpg,0,248,352,319,431,5,1
077311.jpg,0,472,289,523,362,5,2
077311.jpg,0,615,276,667,350,5,5
077311.jpg,0,778,444,842,569,5,4
077311.jpg,0,830,263,856,337,5,3
077311.jpg,1,973,410,992,428,-1,-1
077311.jpg,0,1123,346,1182,439,1,2
077311.jpg,0,1445,315,1503,381,1,3
077311.jpg,0,1602,444,1688,548,1,5
077311.jpg,0,1659,381,1725,466,1,1
077311.jpg,0,1738,552,1849,668,1,4
077344.jpg,0,248,352,318,431,5,1
077344.jpg,0,472,289,523,362,5,2
077344.jpg,0,615,276,667,350,5,5
077344.jpg,0,779,444,843,569,5,4
077344.jpg,0,830,263,856,337,5,3
077344.jpg,1,973,410,992,428,-1,-1
077344.jpg,0,1123,346,1182,439,1,2
077344.jpg,0,1445,315,1503,381,1,3
077344.jpg,0,1601,444,1687,548,1,5
077344.jpg,0,1658,381,1724,466,1,1
077344.jpg,0,1738,552,1849,668,1,4
077377.jpg,0,248,353,318,432,5,1
077377.jpg,0,472,289,523,362,5,2
077377.jpg,0,615,276,667,350,5,5
077377.jpg,0,780,444,844,568,5,4
077377.jpg,0,830,263,856,337,5,3
077377.jpg,1,973,410,992,428,-1,-1
077377.jpg,0,1123,346,1181,439,1,2
077377.jpg,0,1445,315,1502,381,1,3
077377.jpg,0,1600,444,1686,548,1,5
077377.jpg,0,1657,381,1723,466,1,1
077377.jpg,0,1739,552,1849,668,1,4
077411.jpg,0,248,353,318,432,5,1
077411.jpg,0,472,289,523,362,5,2
077411.jpg,0,615,277,667,350,5,5
077411.jpg,0,782,443,845,567,5,4
077411.jpg,0,830,263,856,337,5,3
077411.jpg,1,973,410,992,428,-1,-1
077411.jpg,0,1123,346,1181,439,1,2
077411.jpg,0,1445,316,1502,381,1,3
077411.jpg,0,1599,443,1685,547,1,5
077411.jpg,0,1656,380,1722,465,1,1
077411.jpg,0,1739,552,1850,667,1,4
077444.jpg,0,247,353,317,433,5,1
077444.jpg,0,473,289,523,362,5,2
077444.jpg,0,616,277,668,351,5,5
077444.jpg,0,783,443,847,567,5,4
077444.jpg,0,830,263,856,337,5,3
077444.jpg,1,973,410,992,428,-1,-1
077444.jpg,0,1123,346,1181,439,1,2
077444.jpg,0,1445,316,1502,381,1,3
077444.jpg,0,1598,443,1684,547,1,5
077444.jpg,0,1655,380,1721,465,1,1
077444.jpg,0,1739,551,1850,667,1,4
077477.jpg,0,247,353,317,433,5,1
077477.jpg,0,473,289,523,362,5,2
077477.jpg,0,616,277,668,351,5,5
077477.jpg,0,784,443,848,566,5,4
