filename,label,x_min,y_min,x_max,y_max,color,number
064998.jpg,0,1100,181,1129,240,3,2
064998.jpg,0,940,263,973,347,3,3
064998.jpg,0,1258,428,1353,542,3,4
064998.jpg,0,428,296,490,375,3,5
065032.jpg,1,972,316,986,330,-1,-1
065032.jpg,0,1562,295,1621,363,0,1
065032.jpg,0,1176,287,1229,377,0,2
065032.jpg,0,1156,378,1223,489,0,3
065032.jpg,0,1363,281,1417,359,0,4
065032.jpg,0,1360,253,1409,320,0,5
065032.jpg,0,360,283,417,350,3,1
065032.jpg,0,1100,181,1132,240,3,2
065032.jpg,0,941,263,974,347,3,3
065032.jpg,0,1258,428,1356,542,3,4
065032.jpg,0,428,296,490,375,3,5
065065.jpg,1,972,316,986,330,-1,-1
065065.jpg,0,1562,295,1621,363,0,1
065065.jpg,0,1176,287,1229,377,0,2
065065.jpg,0,1156,378,1223,489,0,3
065065.jpg,0,1365,281,1418,359,0,4
065065.jpg,0,1361,253,1410,320,0,5
065065.jpg,0,360,283,417,350,3,1
065065.jpg,0,1100,181,1132,241,3,2
065065.jpg,0,941,263,974,347,3,3
065065.jpg,0,1258,428,1358,542,3,4
065065.jpg,0,428,296,490,375,3,5
065098.jpg,1,972,316,986,330,-1,-1
065098.jpg,0,1562,295,1621,363,0,1
065098.jpg,0,1175,287,1229,377,0,2
065098.jpg,0,1156,378,1223,489,0,3
065098.jpg,0,1364,281,1419,359,0,4
065098.jpg,0,1362,253,1410,320,0,5
065098.jpg,0,360,283,417,350,3,1
065098.jpg,0,1101,181,1134,241,3,2
065098.jpg,0,941,263,975,347,3,3
065098.jpg,0,1258,428,1359,542,3,4
065098.jpg,0,428,296,490,375,3,5
065132.jpg,1,972,316,986,330,-1,-1
065132.jpg,0,1562,295,1621,363,0,1
065132.jpg,0,1175,287,1229,377,0,2
065132.jpg,0,1156,378,1223,489,0,3
065132.jpg,0,1364,281,1419,359,0,4
065132.jpg,0,1363,253,1410,320,0,5
065132.jpg,0,360,283,417,350,3,1
065132.jpg,0,1103,181,1135,241,3,2
065132.jpg,0,942,263,975,347,3,3
065132.jpg,0,1258,428,1360,542,3,4
065132.jpg,0,428,296,490,375,3,5
065165.jpg,1,972,316,986,330,-1,-1
065165.jpg,0,1562,295,1621,363,0,1
065165.jpg,0,1175,287,1229,377,0,2
065165.jpg,0,1156,378,1223,489,0,3
065165.jpg,0,1364,281,1420,359,0,4
065165.jpg,0,1363,253,1411,320,0,5
065165.jpg,0,360,283,417,350,3,1
065165.jpg,0,1104,181,1135,241,3,2
065165.jpg,0,942,263,975,347,3,3
065165.jpg,0,1257,428,1360,542,3,4
065165.jpg,0,428,296,490,375,3,5
065199.jpg,1,972,316,986,330,-1,-1
065199.jpg,0,1562,295,1621,363,0,1
065199.jpg,0,1175,287,1229,377,0,2
065199.jpg,0,1156,378,1223,489,0,3
065199.jpg,0,1365,281,1420,359,0,4
065199.jpg,0,1363,253,1411,320,0,5
065199.jpg,0,360,283,417,350,3,1
065199.jpg,0,1105,181,1135,241,3,2
065199.jpg,0,942,262,975,347,3,3
065199.jpg,0,1255,428,1360,542,3,4
065199.jpg,0,428,296,490,375,3,5
065232.jpg,1,972,316,986,330,-1,-1
065232.jpg,0,1562,295,1621,363,0,1
065232.jpg,0,1175,287,1229,377,0,2
065232.jpg,0,1156,378,1223,489,0,3
065232.jpg,0,1366,281,1421,359,0,4
065232.jpg,0,1363,253,1412,320,0,5
065232.jpg,0,360,283,417,350,3,1
065232.jpg,0,1106,181,1136,241,3,2
065232.jpg,0,942,261,975,347,3,3
065232.jpg,0,1254,428,1360,542,3,4
065232.jpg,0,428,296,490,375,3,5
065265.jpg,1,972,316,986,330,-1,-1
065265.jpg,0,1562,295,1621,363,0,1
065265.jpg,0,1174,287,1228,377,0,2
065265.jpg,0,1156,378,1223,489,0,3
065265.jpg,0,1366,281,1422,359,0,4
065265.jpg,0,1363,253,1412,320,0,5
065265.jpg,0,360,283,417,350,3,1
065265.jpg,0,1106,181,1136,241,3,2
065265.jpg,0,941,261,976,347,3,3
065265.jpg,0,1252,428,1360,542,3,4
065265.jpg,0,428,296,490,375,3,5
065299.jpg,1,972,316,986,330,-1,-1
065299.jpg,0,1562,295,1621,363,0,1
065299.jpg,0,1174,287,1228,377,0,2
065299.jpg,0,1156,378,1223,489,0,3
065299.jpg,0,1366,281,1422,359,0,4
065299.jpg,0,1363,253,1413,320,0,5
065299.jpg,0,360,283,417,350,3,1
065299.jpg,0,1106,181,1137,241,3,2
065299.jpg,0,940,261,976,347,3,3
065299.jpg,0,1252,428,1355,542,3,4
065299.jpg,0,428,296,490,375,3,5
065332.jpg,1,972,316,986,330,-1,-1
065332.jpg,0,1562,295,1621,363,0,1
065332.jpg,0,1174,287,1228,377,0,2
065332.jpg,0,1156,378,1223,489,0,3
065332.jpg,0,1366,281,1423,359,0,4
065332.jpg,0,1363,253,1413,320,0,5
065332.jpg,0,360,283,417,350,3,1
065332.jpg,0,1106,181,1138,241,3,2
065332.jpg,0,940,260,976,344,3,3
065332.jpg,0,1251,427,1351,542,3,4
065332.jpg,0,428,296,490,375,3,5
065365.jpg,1,972,316,986,330,-1,-1
065365.jpg,0,1562,295,1621,363,0,1
065365.jpg,0,1174,287,1228,377,0,2
065365.jpg,0,1156,378,1223,489,0,3
065365.jpg,0,1366,281,1424,359,0,4
065365.jpg,0,1363,254,1413,320,0,5
065365.jpg,0,360,283,417,350,3,1
065365.jpg,0,1106,181,1140,241,3,2
065365.jpg,0,941,260,976,344,3,3
065365.jpg,0,1249,426,1348,542,3,4
065365.jpg,0,428,296,490,375,3,5
065399.jpg,1,972,316,986,330,-1,-1
065399.jpg,0,1562,295,1621,363,0,1
065399.jpg,0,1174,287,1228,377,0,2
065399.jpg,0,1156,378,1223,489,0,3
065399.jpg,0,1366,281,1424,359,0,4
065399.jpg,0,1363,254,1413,320,0,5
065399.jpg,0,360,283,417,350,3,1
065399.jpg,0,1106,181,1141,241,3,2
065399.jpg,0,942,260,977,344,3,3
065399.jpg,0,1249,426,1344,542,3,4
065399.jpg,0,428,296,490,375,3,5
065432.jpg,1,972,316,986,330,-1,-1
065432.jpg,0,1562,295,1621,363,0,1
065432.jpg,0,1174,287,1228,377,0,2
065432.jpg,0,1156,378,1223,489,0,3
065432.jpg,0,1366,281,1424,359,0,4
065432.jpg,0,1363,255,1413,320,0,5
065432.jpg,0,360,283,417,350,3,1
065432.jpg,0,1106,182,1141,241,3,2
065432.jpg,0,943,260,978,344,3,3
065432.jpg,0,1249,423,1341,542,3,4
065432.jpg,0,428,296,490,375,3,5
065465.jpg,1,972,316,986,330,-1,-1
065465.jpg,0,1562,295,1621,363,0,1
065465.jpg,0,1173,287,1228,377,0,2
065465.jpg,0,1156,378,1223,489,0,3
065465.jpg,0,1366,280,1424,359,0,4
065465.jpg,0,1363,255,1413,320,0,5
065465.jpg,0,360,283,417,350,3,1
065465.jpg,0,1106,182,1141,241,3,2
065465.jpg,0,944,260,979,344,3,3
065465.jpg,0,1249,423,1341,538,3,4
065465.jpg,0,428,296,490,375,3,5
065499.jpg,1,972,316,986,330,-1,-1
065499.jpg,0,1562,295,1621,363,0,1
065499.jpg,0,1173,287,1228,377,0,2
065499.jpg,0,1156,378,1223,489,0,3
065499.jpg,0,1367,280,1424,359,0,4
065499.jpg,0,1364,255,1414,320,0,5
065499.jpg,0,360,283,417,350,3,1
065499.jpg,0,1106,183,1141,241,3,2
065499.jpg,0,944,260,980,344,3,3
065499.jpg,0,1248,421,1339,536,3,4
065499.jpg,0,428,296,490,375,3,5
065532.jpg,1,972,316,986,330,-1,-1
065532.jpg,0,1562,295,1621,363,0,1
065532.jpg,0,1173,287,1228,377,0,2
065532.jpg,0,1156,378,1223,489,0,3
065532.jpg,0,1368,280,1424,359,0,4
065532.jpg,0,1364,255,1414,320,0,5
065532.jpg,0,360,283,417,350,3,1
065532.jpg,0,1106,184,1141,241,3,2
065532.jpg,0,944,260,981,344,3,3
065532.jpg,0,1247,420,1337,533,3,4
065532.jpg,0,428,296,490,375,3,5
065566.jpg,1,972,316,986,330,-1,-1
065566.jpg,0,1562,295,1621,363,0,1
065566.jpg,0,1173,287,1227,377,0,2
065566.jpg,0,1156,378,1222,489,0,3
065566.jpg,0,1368,280,1424,359,0,4
065566.jpg,0,1365,255,1415,321,0,5
065566.jpg,0,360,283,417,350,3,1
065566.jpg,0,1106,184,1141,241,3,2
065566.jpg,0,944,260,982,344,3,3
065566.jpg,0,1247,420,1337,531,3,4
065566.jpg,0,428,296,490,375,3,5
065599.jpg,1,972,316,986,330,-1,-1
065599.jpg,0,1562,295,1621,363,0,1
065599.jpg,0,1173,287,1227,377,0,2
065599.jpg,0,1156,378,1222,489,0,3
065599.jpg,0,1369,280,1424,359,0,4
065599.jpg,0,1365,255,1416,321,0,5
065599.jpg,0,360,283,417,350,3,1
065599.jpg,0,1106,184,1139,241,3,2
065599.jpg,0,944,260,983,344,3,3
065599.jpg,0,1247,420,1337,528,3,4
065599.jpg,0,428,296,490,375,3,5
065632.jpg,1,972,316,986,330,-1,-1
065632.jpg,0,1562,295,1621,363,0,1
065632.jpg,0,1172,287,1227,377,0,2
065632.jpg,0,1156,378,1222,489,0,3
065632.jpg,0,1369,280,1429,361,0,4
065632.jpg,0,1366,255,1417,321,0,5
065632.jpg,0,360,283,417,350,3,1
065632.jpg,0,1106,184,1137,241,3,2
065632.jpg,0,944,260,984,344,3,3
065632.jpg,0,1247,422,1337,528,3,4
065632.jpg,0,428,296,490,375,3,5
065666.jpg,1,972,316,986,330,-1,-1
065666.jpg,0,1562,295,1621,363,0,1
065666.jpg,0,1172,287,1227,377,0,2
065666.jpg,0,1156,378,1222,489,0,3
065666.jpg,0,1370,280,1429,361,0,4
065666.jpg,0,1366,255,1417,321,0,5
065666.jpg,0,360,283,417,350,3,1
065666.jpg,0,1106,184,1137,241,3,2
065666.jpg,0,944,260,983,344,3,3
065666.jpg,0,1247,422,1339,529,3,4
065666.jpg,0,428,296,490,375,3,5
065699.jpg,1,972,316,986,330,-1,-1
065699.jpg,0,1562,295,1621,363,0,1
065699.jpg,0,1169,287,1227,377,0,2
065699.jpg,0,1156,378,1222,489,0,3
065699.jpg,0,1370,280,1430,361,0,4
065699.jpg,0,1367,255,1418,321,0,5
065699.jpg,0,360,283,417,350,3,1
065699.jpg,0,1106,184,1137,241,3,2
065699.jpg,0,944,260,982,344,3,3
065699.jpg,0,1247,421,1342,528,3,4
065699.jpg,0,428,296,490,375,3,5
065732.jpg,1,972,316,986,330,-1,-1
065732.jpg,0,1562,295,1621,363,0,1
065732.jpg,0,1165,287,1227,377,0,2
065732.jpg,0,1156,378,1222,489,0,3
065732.jpg,0,1371,280,1431,361,0,4
065732.jpg,0,1367,255,1419,322,0,5
065732.jpg,0,360,283,417,350,3,1
065732.jpg,0,1106,183,1137,241,3,2
065732.jpg,0,944,259,982,344,3,3
065732.jpg,0,1248,420,1341,528,3,4
065732.jpg,0,428,296,490,375,3,5
065766.jpg,1,972,316,986,330,-1,-1
065766.jpg,0,1562,295,1621,363,0,1
065766.jpg,0,1165,287,1226,377,0,2
065766.jpg,0,1156,378,1222,489,0,3
065766.jpg,0,1372,280,1431,361,0,4
065766.jpg,0,1368,255,1420,322,0,5
065766.jpg,0,360,283,417,350,3,1
065766.jpg,0,1106,182,1137,241,3,2
065766.jpg,0,944,259,982,344,3,3
065766.jpg,0,1249,419,1341,528,3,4
065766.jpg,0,428,296,490,375,3,5
065799.jpg,1,972,316,986,330,-1,-1
065799.jpg,0,1562,295,1621,363,0,1
065799.jpg,0,1163,287,1223,377,0,2
065799.jpg,0,1156,378,1222,489,0,3
065799.jpg,0,1373,280,1431,361,0,4
065799.jpg,0,1368,255,1420,322,0,5
065799.jpg,0,360,283,417,350,3,1
065799.jpg,0,1106,182,1137,241,3,2
065799.jpg,0,944,259,982,344,3,3
065799.jpg,0,1250,418,1340,529,3,4
065799.jpg,0,428,296,490,375,3,5
065832.jpg,1,972,316,986,330,-1,-1
065832.jpg,0,1562,295,1621,363,0,1
065832.jpg,0,1162,287,1222,377,0,2
065832.jpg,0,1155,378,1222,488,0,3
065832.jpg,0,1375,280,1431,361,0,4
065832.jpg,0,1369,255,1421,322,0,5
065832.jpg,0,360,283,417,350,3,1
065832.jpg,0,1106,182,1138,241,3,2
065832.jpg,0,944,259,982,344,3,3
065832.jpg,0,1249,417,1339,529,3,4
065832.jpg,0,428,296,490,375,3,5
065866.jpg,1,972,316,986,330,-1,-1
065866.jpg,0,1562,295,1621,363,0,1
065866.jpg,0,1161,287,1221,377,0,2
065866.jpg,0,1155,378,1222,488,0,3
065866.jpg,0,1376,280,1431,361,0,4
065866.jpg,0,1369,255,1422,322,0,5
065866.jpg,0,360,283,417,350,3,1
065866.jpg,0,1106,182,1138,241,3,2
065866.jpg,0,944,259,982,344,3,3
065866.jpg,0,1248,415,1337,529,3,4
065866.jpg,0,428,296,490,375,3,5
065899.jpg,1,972,316,986,330,-1,-1
065899.jpg,0,1562,295,1621,363,0,1
065899.jpg,0,1160,287,1219,377,0,2
065899.jpg,0,1154,378,1222,487,0,3
065899.jpg,0,1377,280,1432,361,0,4
065899.jpg,0,1370,255,1423,323,0,5
065899.jpg,0,360,283,417,350,3,1
065899.jpg,0,1106,182,1138,241,3,2
065899.jpg,0,944,259,982,344,3,3
065899.jpg,0,1247,414,1335,528,3,4
065899.jpg,0,428,296,490,375,3,5
065933.jpg,1,972,316,986,330,-1,-1
065933.jpg,0,1562,295,1621,363,0,1
065933.jpg,0,1159,287,1218,377,0,2
065933.jpg,0,1154,378,1222,486,0,3
065933.jpg,0,1377,280,1432,361,0,4
065933.jpg,0,1371,255,1423,323,0,5
065933.jpg,0,360,283,417,350,3,1
065933.jpg,0,1106,182,1138,241,3,2
065933.jpg,0,944,259,982,344,3,3
065933.jpg,0,1245,412,1335,527,3,4
065933.jpg,0,428,296,490,375,3,5
065966.jpg,1,972,316,986,330,-1,-1
065966.jpg,0,1562,295,1621,363,0,1
065966.jpg,0,1158,287,1216,377,0,2
065966.jpg,0,1154,378,1222,485,0,3
065966.jpg,0,1377,280,1432,361,0,4
065966.jpg,0,1372,255,1423,323,0,5
065966.jpg,0,360,283,417,350,3,1
065966.jpg,0,1106,182,1138,241,3,2
065966.jpg,0,944,259,982,344,3,3
065966.jpg,0,1245,411,1335,524,3,4
065966.jpg,0,428,296,490,375,3,5
065999.jpg,1,972,316,986,330,-1,-1
065999.jpg,0,1562,295,1621,363,0,1
065999.jpg,0,1157,287,1215,377,0,2
065999.jpg,0,1153,378,1222,485,0,3
065999.jpg,0,1377,280,1433,361,0,4
065999.jpg,0,1373,255,1423,323,0,5
065999.jpg,0,360,283,417,350,3,1
065999.jpg,0,1106,182,1138,241,3,2
065999.jpg,0,944,259,982,344,3,3
065999.jpg,0,1245,410,1335,521,3,4
065999.jpg,0,428,296,490,375,3,5
066033.jpg,1,972,316,986,330,-1,-1
066033.jpg,0,1562,295,1621,363,0,1
066033.jpg,0,1155,287,1214,377,0,2
066033.jpg,0,1153,378,1222,484,0,3
066033.jpg,0,1377,280,1433,361,0,4
066033.jpg,0,1374,255,1423,323,0,5
066033.jpg,0,360,283,417,350,3,1
066033.jpg,0,1106,182,1138,241,3,2
066033.jpg,0,944,259,982,344,3,3
066033.jpg,0,1244,409,1335,518,3,4
066033.jpg,0,428,296,490,375,3,5
066066.jpg,1,972,316,986,330,-1,-1
066066.jpg,0,1562,295,1621,363,0,1
066066.jpg,0,1155,287,1213,377,0,2
066066.jpg,0,1152,378,1221,483,0,3
066066.jpg,0,1377,280,1434,361,0,4
066066.jpg,0,1375,255,1423,323,0,5
066066.jpg,0,360,283,417,350,3,1
066066.jpg,0,1106,182,1138,241,3,2
066066.jpg,0,944,259,982,344,3,3
066066.jpg,0,1245,409,1335,516,3,4
066066.jpg,0,428,296,490,375,3,5
066099.jpg,1,972,316,986,330,-1,-1
066099.jpg,0,1562,295,1621,363,0,1
066099.jpg,0,1155,287,1213,377,0,2
066099.jpg,0,1152,378,1220,483,0,3
066099.jpg,0,1377,280,1434,361,0,4
066099.jpg,0,1376,255,1423,323,0,5
066099.jpg,0,360,283,417,350,3,1
066099.jpg,0,1106,182,1138,242,3,2
066099.jpg,0,944,259,982,344,3,3
066099.jpg,0,1246,409,1335,514,3,4
066099.jpg,0,428,296,490,375,3,5
066133.jpg,1,972,316,986,330,-1,-1
066133.jpg,0,1562,295,1621,363,0,1
066133.jpg,0,1155,287,1213,377,0,2
066133.jpg,0,1152,378,1218,483,0,3
066133.jpg,0,1377,280,1435,363,0,4
066133.jpg,0,1376,255,1424,323,0,5
066133.jpg,0,360,283,417,350,3,1
066133.jpg,0,1106,182,1138,242,3,2
066133.jpg,0,944,259,982,344,3,3
066133.jpg,0,1247,409,1337,512,3,4
066133.jpg,0,428,296,490,375,3,5
066166.jpg,1,972,316,986,330,-1,-1
066166.jpg,0,1562,295,1621,363,0,1
066166.jpg,0,1155,287,1213,377,0,2
066166.jpg,0,1152,378,1217,483,0,3
066166.jpg,0,1377,280,1436,364,0,4
066166.jpg,0,1376,255,1425,323,0,5
066166.jpg,0,360,283,417,350,3,1
066166.jpg,0,1106,182,1138,243,3,2
066166.jpg,0,944,259,982,344,3,3
066166.jpg,0,1249,409,1339,511,3,4
066166.jpg,0,428,296,490,375,3,5
066200.jpg,1,972,316,986,330,-1,-1
066200.jpg,0,1562,295,1621,363,0,1
066200.jpg,0,1155,287,1213,377,0,2
066200.jpg,0,1152,378,1216,483,0,3
066200.jpg,0,1377,281,1436,364,0,4
066200.jpg,0,1376,255,1426,323,0,5
066200.jpg,0,360,283,417,350,3,1
066200.jpg,0,1106,182,1139,243,3,2
066200.jpg,0,944,260,982,344,3,3
066200.jpg,0,1249,406,1342,511,3,4
066200.jpg,0,428,296,490,375,3,5
066233.jpg,1,972,316,986,330,-1,-1
066233.jpg,0,1562,295,1621,363,0,1
066233.jpg,0,1153,287,1211,377,0,2
066233.jpg,0,1152,378,1216,483,0,3
066233.jpg,0,1377,282,1436,364,0,4
066233.jpg,0,1376,255,1426,323,0,5
066233.jpg,0,360,283,417,350,3,1
066233.jpg,0,1106,182,1140,243,3,2
066233.jpg,0,944,260,982,344,3,3
066233.jpg,0,1251,406,1342,511,3,4
066233.jpg,0,428,296,490,375,3,5
066266.jpg,1,972,316,986,330,-1,-1
066266.jpg,0,1562,295,1621,363,0,1
066266.jpg,0,1152,287,1209,377,0,2
066266.jpg,0,1152,377,1216,483,0,3
066266.jpg,0,1377,283,1436,364,0,4
066266.jpg,0,1376,255,1426,324,0,5
066266.jpg,0,360,283,417,350,3,1
066266.jpg,0,1108,182,1141,243,3,2
066266.jpg,0,944,260,982,344,3,3
066266.jpg,0,1252,406,1342,511,3,4
066266.jpg,0,428,296,490,375,3,5
066300.jpg,1,972,316,986,330,-1,-1
066300.jpg,0,1562,295,1621,363,0,1
066300.jpg,0,1150,287,1207,377,0,2
066300.jpg,0,1152,376,1216,483,0,3
066300.jpg,0,1377,283,1436,364,0,4
066300.jpg,0,1376,255,1426,325,0,5
066300.jpg,0,360,283,417,350,3,1
066300.jpg,0,1109,183,1143,243,3,2
066300.jpg,0,944,260,982,344,3,3
066300.jpg,0,1252,403,1344,511,3,4
066300.jpg,0,428,296,490,375,3,5
066333.jpg,1,972,316,986,330,-1,-1
066333.jpg,0,1562,295,1621,363,0,1
066333.jpg,0,1148,287,1205,377,0,2
066333.jpg,0,1152,376,1216,483,0,3
066333.jpg,0,1377,283,1436,364,0,4
066333.jpg,0,1376,255,1427,327,0,5
066333.jpg,0,360,283,417,350,3,1
066333.jpg,0,1109,183,1144,243,3,2
066333.jpg,0,944,260,982,344,3,3
066333.jpg,0,1252,403,1344,511,3,4
066333.jpg,0,428,296,490,375,3,5
066366.jpg,1,972,316,986,330,-1,-1
066366.jpg,0,1562,295,1621,363,0,1
066366.jpg,0,1146,287,1203,377,0,2
066366.jpg,0,1152,375,1216,483,0,3
066366.jpg,0,1377,283,1436,364,0,4
066366.jpg,0,1376,255,1427,326,0,5
066366.jpg,0,360,283,417,350,3,1
066366.jpg,0,1109,183,1145,243,3,2
066366.jpg,0,944,260,982,344,3,3
066366.jpg,0,1252,402,1344,511,3,4
066366.jpg,0,427,296,490,375,3,5
066400.jpg,1,972,316,986,330,-1,-1
066400.jpg,0,1562,295,1621,363,0,1
066400.jpg,0,1146,287,1203,374,0,2
066400.jpg,0,1152,375,1216,483,0,3
066400.jpg,0,1377,283,1436,364,0,4
066400.jpg,0,1376,255,1427,326,0,5
066400.jpg,0,360,283,417,350,3,1
066400.jpg,0,1109,183,1145,243,3,2
066400.jpg,0,944,260,982,344,3,3
066400.jpg,0,1252,402,1344,511,3,4
066400.jpg,0,427,296,490,375,3,5
066433.jpg,1,972,316,986,330,-1,-1
066433.jpg,0,1562,295,1622,363,0,1
066433.jpg,0,1144,287,1202,374,0,2
066433.jpg,0,1151,375,1216,482,0,3
066433.jpg,0,1377,283,1436,364,0,4
066433.jpg,0,1376,255,1427,326,0,5
066433.jpg,0,360,283,417,350,3,1
066433.jpg,0,1111,183,1146,243,3,2
066433.jpg,0,944,260,982,344,3,3
066433.jpg,0,1252,400,1343,511,3,4
066433.jpg,0,427,296,490,375,3,5
066466.jpg,1,972,316,986,330,-1,-1
066466.jpg,0,1562,295,1622,363,0,1
066466.jpg,0,1142,286,1201,373,0,2
066466.jpg,0,1150,375,1216,481,0,3
066466.jpg,0,1377,283,1436,364,0,4
066466.jpg,0,1377,255,1427,326,0,5
066466.jpg,0,360,283,417,350,3,1
066466.jpg,0,1113,183,1146,243,3,2
066466.jpg,0,944,260,982,344,3,3
066466.jpg,0,1252,399,1342,511,3,4
066466.jpg,0,427,296,490,375,3,5
066500.jpg,1,972,316,986,330,-1,-1
066500.jpg,0,1562,295,1622,363,0,1
066500.jpg,0,1140,286,1200,373,0,2
066500.jpg,0,1149,375,1216,480,0,3
066500.jpg,0,1377,283,1436,364,0,4
066500.jpg,0,1378,255,1427,326,0,5
066500.jpg,0,360,283,417,350,3,1
066500.jpg,0,1114,183,1148,243,3,2
066500.jpg,0,944,260,982,344,3,3
066500.jpg,0,1252,399,1342,510,3,4
066500.jpg,0,427,296,490,375,3,5
066533.jpg,1,972,316,986,330,-1,-1
066533.jpg,0,1562,295,1622,363,0,1
066533.jpg,0,1139,285,1199,373,0,2
066533.jpg,0,1148,375,1216,479,0,3
066533.jpg,0,1377,283,1436,364,0,4
066533.jpg,0,1378,255,1427,326,0,5
066533.jpg,0,360,283,417,350,3,1
066533.jpg,0,1115,183,1149,243,3,2
066533.jpg,0,944,260,982,344,3,3
066533.jpg,0,1252,399,1342,509,3,4
066533.jpg,0,427,296,490,375,3,5
066567.jpg,1,972,316,986,330,-1,-1
066567.jpg,0,1562,295,1622,363,0,1
066567.jpg,0,1137,285,1198,372,0,2
066567.jpg,0,1146,374,1215,477,0,3
066567.jpg,0,1377,283,1436,364,0,4
066567.jpg,0,1379,255,1427,326,0,5
066567.jpg,0,360,283,417,350,3,1
066567.jpg,0,1115,183,1149,243,3,2
066567.jpg,0,944,260,982,344,3,3
066567.jpg,0,1252,399,1343,509,3,4
066567.jpg,0,427,296,490,375,3,5
066600.jpg,1,972,316,986,330,-1,-1
066600.jpg,0,1562,295,1622,363,0,1
066600.jpg,0,1135,285,1197,372,0,2
066600.jpg,0,1144,373,1214,476,0,3
066600.jpg,0,1377,283,1436,364,0,4
