filename,label,x_min,y_min,x_max,y_max,color,number
127494.jpg,0,1010,107,1041,158,3,2
127494.jpg,0,1097,169,1132,240,3,4
127494.jpg,0,655,159,691,224,3,3
127494.jpg,0,1026,120,1053,174,2,4
127494.jpg,0,1090,134,1126,191,2,5
127494.jpg,0,1316,190,1360,254,2,3
127494.jpg,0,1385,209,1438,278,2,1
127494.jpg,0,302,302,373,387,2,2
127494.jpg,1,1300,227,1316,240,-1,-1
127528.jpg,0,108,304,186,374,3,1
127528.jpg,0,187,304,266,380,3,5
127528.jpg,0,1010,107,1041,158,3,2
127528.jpg,0,1098,169,1133,240,3,4
127528.jpg,0,655,160,691,224,3,3
127528.jpg,0,1026,120,1053,174,2,4
127528.jpg,0,1090,134,1126,192,2,5
127528.jpg,0,1316,190,1360,254,2,3
127528.jpg,0,1386,209,1437,279,2,1
127528.jpg,0,302,301,372,389,2,2
127528.jpg,1,1300,227,1316,240,-1,-1
127561.jpg,0,108,303,187,377,3,1
127561.jpg,0,188,304,263,380,3,5
127561.jpg,0,1010,107,1041,158,3,2
127561.jpg,0,1098,170,1135,240,3,4
127561.jpg,0,654,159,690,225,3,3
127561.jpg,0,1026,120,1052,174,2,4
127561.jpg,0,1090,134,1127,192,2,5
127561.jpg,0,1316,190,1358,254,2,3
127561.jpg,0,1385,209,1438,278,2,1
127561.jpg,0,301,302,371,387,2,2
127561.jpg,1,1300,227,1316,240,-1,-1
127594.jpg,0,108,303,185,375,3,1
127594.jpg,0,189,304,261,379,3,5
127594.jpg,0,1010,107,1040,158,3,2
127594.jpg,0,1098,171,1136,240,3,4
127594.jpg,0,654,159,689,224,3,3
127594.jpg,0,1026,120,1051,173,2,4
127594.jpg,0,1092,134,1128,191,2,5
127594.jpg,0,1316,189,1361,253,2,3
127594.jpg,0,1386,208,1439,278,2,1
127594.jpg,0,301,302,369,387,2,2
127594.jpg,1,1300,227,1316,240,-1,-1
127628.jpg,0,109,303,184,374,3,1
127628.jpg,0,189,304,262,381,3,5
127628.jpg,0,1009,108,1039,159,3,2
127628.jpg,0,1098,171,1136,240,3,4
127628.jpg,0,654,160,692,225,3,3
127628.jpg,0,1026,121,1051,173,2,4
127628.jpg,0,1093,135,1128,191,2,5
127628.jpg,0,1317,188,1359,253,2,3
127628.jpg,0,1385,208,1440,277,2,1
127628.jpg,0,300,298,371,388,2,2
127628.jpg,1,1300,227,1316,240,-1,-1
127661.jpg,0,110,303,186,377,3,1
127661.jpg,0,189,304,261,380,3,5
127661.jpg,0,1008,109,1038,159,3,2
127661.jpg,0,1098,171,1136,240,3,4
127661.jpg,0,652,161,691,226,3,3
127661.jpg,0,1026,121,1051,173,2,4
127661.jpg,0,1094,135,1129,190,2,5
127661.jpg,0,1317,188,1360,253,2,3
127661.jpg,0,1386,210,1439,278,2,1
127661.jpg,0,300,299,371,386,2,2
127661.jpg,1,1300,227,1316,240,-1,-1
127694.jpg,0,110,303,185,375,3,1
127694.jpg,0,190,304,264,382,3,5
127694.jpg,0,1008,109,1037,159,3,2
127694.jpg,0,1099,171,1136,240,3,4
127694.jpg,0,652,161,691,226,3,3
127694.jpg,0,1026,120,1054,176,2,4
127694.jpg,0,1094,136,1130,190,2,5
127694.jpg,0,1317,189,1359,253,2,3
127694.jpg,0,1386,209,1440,277,2,1
127694.jpg,0,300,299,369,385,2,2
127694.jpg,1,1301,227,1316,240,-1,-1
127728.jpg,0,111,302,184,374,3,1
127728.jpg,0,191,304,264,380,3,5
127728.jpg,0,1008,109,1037,159,3,2
127728.jpg,0,1102,171,1136,240,3,4
127728.jpg,0,651,161,691,225,3,3
127728.jpg,0,1026,120,1054,174,2,4
127728.jpg,0,1095,136,1133,190,2,5
127728.jpg,0,1317,189,1358,252,2,3
127728.jpg,0,1388,208,1437,278,2,1
127728.jpg,0,299,300,368,383,2,2
127728.jpg,1,1301,227,1316,240,-1,-1
127761.jpg,0,111,302,187,375,3,1
127761.jpg,0,193,303,266,382,3,5
127761.jpg,0,1008,109,1037,158,3,2
127761.jpg,0,1104,171,1136,240,3,4
127761.jpg,0,651,160,691,225,3,3
127761.jpg,0,1026,119,1054,173,2,4
127761.jpg,0,1096,136,1133,190,2,5
127761.jpg,0,1316,189,1360,254,2,3
127761.jpg,0,1386,210,1439,277,2,1
127761.jpg,0,300,300,371,387,2,2
127761.jpg,1,1301,227,1316,239,-1,-1
127794.jpg,0,110,302,185,374,3,1
127794.jpg,0,193,303,264,381,3,5
127794.jpg,0,1008,109,1036,158,3,2
127794.jpg,0,1105,170,1135,241,3,4
127794.jpg,0,650,160,691,225,3,3
127794.jpg,0,1026,119,1054,173,2,4
127794.jpg,0,1096,136,1134,189,2,5
127794.jpg,0,1315,189,1358,254,2,3
127794.jpg,0,1387,209,1437,277,2,1
127794.jpg,0,299,301,370,386,2,2
127794.jpg,1,1301,227,1317,240,-1,-1
127828.jpg,0,111,301,186,376,3,1
127828.jpg,0,194,302,263,380,3,5
127828.jpg,0,1007,110,1035,158,3,2
127828.jpg,0,1106,168,1134,240,3,4
127828.jpg,0,651,160,692,225,3,3
127828.jpg,0,1026,120,1054,172,2,4
127828.jpg,0,1097,136,1133,191,2,5
127828.jpg,0,1315,190,1357,253,2,3
127828.jpg,0,1388,209,1439,276,2,1
127828.jpg,0,299,301,373,388,2,2
127828.jpg,1,1301,227,1316,240,-1,-1
127861.jpg,0,110,301,185,376,3,1
127861.jpg,0,194,302,263,379,3,5
127861.jpg,0,1008,110,1035,160,3,2
127861.jpg,0,1105,167,1136,239,3,4
127861.jpg,0,652,160,693,225,3,3
127861.jpg,0,1026,120,1055,172,2,4
127861.jpg,0,1098,137,1135,192,2,5
127861.jpg,0,1315,188,1359,253,2,3
127861.jpg,0,1385,209,1439,278,2,1
127861.jpg,0,299,301,371,388,2,2
127861.jpg,1,1301,227,1316,239,-1,-1
127895.jpg,0,110,301,186,377,3,1
127895.jpg,0,193,303,266,380,3,5
127895.jpg,0,1008,110,1036,159,3,2
127895.jpg,0,1104,165,1137,239,3,4
127895.jpg,0,653,160,693,225,3,3
127895.jpg,0,1027,120,1056,172,2,4
127895.jpg,0,1099,137,1134,193,2,5
127895.jpg,0,1315,189,1357,253,2,3
127895.jpg,0,1386,209,1439,278,2,1
127895.jpg,0,298,302,370,387,2,2
127895.jpg,1,1302,226,1316,239,-1,-1
127928.jpg,0,108,302,185,378,3,1
127928.jpg,0,193,303,265,380,3,5
127928.jpg,0,1008,111,1036,159,3,2
127928.jpg,0,1103,165,1137,238,3,4
127928.jpg,0,654,160,692,225,3,3
127928.jpg,0,1028,120,1056,172,2,4
127928.jpg,0,1099,137,1137,192,2,5
127928.jpg,0,1315,190,1359,253,2,3
127928.jpg,0,1387,208,1440,278,2,1
127928.jpg,0,298,303,368,387,2,2
127928.jpg,1,1301,227,1316,239,-1,-1
127961.jpg,0,1103,167,1137,239,3,4
127961.jpg,0,107,302,184,379,3,1
127961.jpg,0,654,160,694,225,3,3
127961.jpg,0,192,302,264,381,3,5
127961.jpg,0,1028,121,1055,173,2,4
127961.jpg,0,1008,111,1037,159,3,2
127961.jpg,0,1099,138,1136,193,2,5
127961.jpg,0,1315,190,1357,253,2,3
127961.jpg,0,1388,207,1438,277,2,1
127961.jpg,0,299,301,371,391,2,2
127961.jpg,1,1303,228,1317,240,-1,-1
127995.jpg,0,1104,167,1140,240,3,4
127995.jpg,0,105,303,186,384,3,1
127995.jpg,0,655,159,694,224,3,3
127995.jpg,0,189,302,266,385,3,5
127995.jpg,0,1028,121,1055,173,2,4
127995.jpg,0,1010,111,1038,159,3,2
127995.jpg,0,1100,137,1137,194,2,5
127995.jpg,0,1315,189,1359,253,2,3
127995.jpg,0,1388,207,1437,276,2,1
127995.jpg,0,299,300,373,390,2,2
127995.jpg,1,1302,226,1316,238,-1,-1
128028.jpg,0,1104,166,1141,239,3,4
128028.jpg,0,103,304,185,385,3,1
128028.jpg,0,655,159,694,224,3,3
128028.jpg,0,189,304,265,385,3,5
128028.jpg,0,1028,121,1055,173,2,4
128028.jpg,0,1010,111,1038,159,3,2
128028.jpg,0,1100,138,1136,194,2,5
128028.jpg,0,1315,189,1360,253,2,3
128028.jpg,0,1388,207,1439,276,2,1
128028.jpg,0,298,301,371,388,2,2
128028.jpg,1,1301,226,1316,240,-1,-1
128061.jpg,0,1104,166,1144,239,3,4
128061.jpg,0,101,306,183,386,3,1
128061.jpg,0,654,159,694,224,3,3
128061.jpg,0,188,306,264,385,3,5
128061.jpg,0,1028,120,1055,173,2,4
128061.jpg,0,1010,111,1038,159,3,2
128061.jpg,0,1101,138,1135,194,2,5
128061.jpg,0,1316,189,1358,253,2,3
128061.jpg,0,1389,206,1437,277,2,1
128061.jpg,0,298,301,370,387,2,2
128061.jpg,1,1301,226,1317,239,-1,-1
128095.jpg,0,1104,167,1144,239,3,4
128095.jpg,0,98,308,182,386,3,1
128095.jpg,0,652,159,693,224,3,3
128095.jpg,0,188,307,263,385,3,5
128095.jpg,0,1028,121,1056,174,2,4
128095.jpg,0,1010,111,1038,159,3,2
128095.jpg,0,1102,139,1135,194,2,5
128095.jpg,0,1316,188,1361,253,2,3
128095.jpg,0,1388,207,1437,277,2,1
128095.jpg,0,297,301,369,386,2,2
128095.jpg,1,1301,227,1317,242,-1,-1
128128.jpg,0,1104,168,1144,239,3,4
128128.jpg,0,97,309,182,388,3,1
128128.jpg,0,650,159,693,224,3,3
128128.jpg,0,189,307,262,385,3,5
128128.jpg,0,1027,121,1056,175,2,4
128128.jpg,0,1011,111,1039,159,3,2
128128.jpg,0,1103,139,1135,195,2,5
128128.jpg,0,1316,188,1359,253,2,3
128128.jpg,0,1388,207,1437,276,2,1
128128.jpg,0,297,301,372,390,2,2
128128.jpg,1,1301,227,1317,241,-1,-1
128161.jpg,0,1104,169,1147,242,3,4
128161.jpg,0,95,311,181,386,3,1
128161.jpg,0,648,159,693,224,3,3
128161.jpg,0,189,308,262,384,3,5
128161.jpg,0,1027,121,1057,175,2,4
128161.jpg,0,1012,110,1039,160,3,2
128161.jpg,0,1103,138,1141,194,2,5
128161.jpg,0,1316,189,1360,253,2,3
128161.jpg,0,1388,207,1439,276,2,1
128161.jpg,0,296,301,371,388,2,2
128161.jpg,1,1301,227,1317,240,-1,-1
128195.jpg,0,1104,170,1149,241,3,4
128195.jpg,0,95,311,178,386,3,1
128195.jpg,0,647,160,693,224,3,3
128195.jpg,0,190,308,264,387,3,5
128195.jpg,0,1027,121,1057,175,2,4
128195.jpg,0,1012,110,1040,160,3,2
128195.jpg,0,1103,139,1142,194,2,5
128195.jpg,0,1316,188,1361,253,2,3
128195.jpg,0,1385,209,1439,277,2,1
128195.jpg,0,296,301,370,387,2,2
128195.jpg,1,1301,227,1316,240,-1,-1
128228.jpg,0,1105,169,1150,241,3,4
128228.jpg,0,95,311,176,386,3,1
128228.jpg,0,646,160,692,224,3,3
128228.jpg,0,189,310,264,386,3,5
128228.jpg,0,1027,121,1057,175,2,4
128228.jpg,0,1012,110,1039,161,3,2
128228.jpg,0,1104,139,1143,194,2,5
128228.jpg,0,1316,188,1360,253,2,3
128228.jpg,0,1387,208,1441,278,2,1
128228.jpg,0,295,301,371,389,2,2
128228.jpg,1,1301,227,1316,239,-1,-1
128262.jpg,0,1107,168,1151,240,3,4
128262.jpg,0,95,311,174,386,3,1
128262.jpg,0,645,160,692,224,3,3
128262.jpg,0,187,305,269,390,3,5
128262.jpg,0,1027,121,1058,175,2,4
128262.jpg,0,1012,111,1039,161,3,2
128262.jpg,0,1105,140,1143,194,2,5
128262.jpg,0,1315,187,1362,253,2,3
128262.jpg,0,1388,207,1439,278,2,1
128262.jpg,0,295,301,370,387,2,2
128262.jpg,1,1301,227,1317,240,-1,-1
128295.jpg,0,94,312,176,389,3,1
128295.jpg,0,1109,169,1151,240,3,4
128295.jpg,0,645,160,692,224,3,3
128295.jpg,0,187,307,269,388,3,5
128295.jpg,0,1028,120,1059,174,2,4
128295.jpg,0,1013,110,1039,161,3,2
128295.jpg,0,1106,140,1145,195,2,5
128295.jpg,0,1316,187,1360,253,2,3
128295.jpg,0,1388,207,1438,277,2,1
128295.jpg,0,295,301,369,386,2,2
128295.jpg,1,1301,227,1316,240,-1,-1
128328.jpg,0,93,312,174,388,3,1
128328.jpg,0,1112,169,1151,241,3,4
128328.jpg,0,645,159,692,224,3,3
128328.jpg,0,188,307,268,387,3,5
128328.jpg,0,1029,120,1059,174,2,4
128328.jpg,0,1014,110,1038,161,3,2
128328.jpg,0,1108,140,1145,196,2,5
128328.jpg,0,1315,188,1359,252,2,3
128328.jpg,0,1388,207,1437,276,2,1
128328.jpg,0,292,299,373,392,2,2
128328.jpg,1,1301,227,1316,240,-1,-1
128362.jpg,0,93,312,173,386,3,1
128362.jpg,0,1113,169,1152,240,3,4
128362.jpg,0,645,159,691,224,3,3
128362.jpg,0,189,307,267,385,3,5
128362.jpg,0,1029,120,1059,174,2,4
128362.jpg,0,1014,110,1038,161,3,2
128362.jpg,0,1110,140,1145,197,2,5
128362.jpg,0,1315,188,1358,252,2,3
128362.jpg,0,1389,207,1440,276,2,1
128362.jpg,0,292,299,372,390,2,2
128362.jpg,1,1301,227,1317,240,-1,-1
128395.jpg,0,92,312,172,385,3,1
128395.jpg,0,1115,169,1155,240,3,4
128395.jpg,0,646,159,697,225,3,3
128395.jpg,0,191,306,271,384,3,5
128395.jpg,0,1029,120,1059,174,2,4
128395.jpg,0,1014,111,1039,160,3,2
128395.jpg,0,1110,141,1145,198,2,5
128395.jpg,0,1315,189,1357,252,2,3
128395.jpg,0,1390,207,1438,276,2,1
128395.jpg,0,293,299,370,389,2,2
128395.jpg,1,1301,227,1316,240,-1,-1
128428.jpg,0,92,312,170,385,3,1
128428.jpg,0,1116,168,1154,240,3,4
128428.jpg,0,647,159,696,224,3,3
128428.jpg,0,193,305,270,384,3,5
128428.jpg,0,1030,121,1060,174,2,4
128428.jpg,0,1014,111,1040,161,3,2
128428.jpg,0,1111,141,1145,199,2,5
128428.jpg,0,1315,189,1360,255,2,3
128428.jpg,0,1389,207,1439,276,2,1
128428.jpg,0,294,299,369,387,2,2
128428.jpg,1,1301,227,1316,239,-1,-1
128462.jpg,0,91,313,174,389,3,1
128462.jpg,0,1115,167,1154,239,3,4
128462.jpg,0,648,159,695,224,3,3
128462.jpg,0,193,306,269,384,3,5
128462.jpg,0,1031,121,1060,175,2,4
128462.jpg,0,1014,111,1041,161,3,2
128462.jpg,0,1111,142,1145,199,2,5
128462.jpg,0,1315,189,1359,253,2,3
128462.jpg,0,1389,207,1437,277,2,1
128462.jpg,0,295,299,368,389,2,2
128462.jpg,1,1302,226,1317,239,-1,-1
128495.jpg,0,91,314,173,386,3,1
128495.jpg,0,1116,166,1153,239,3,4
128495.jpg,0,648,159,694,224,3,3
128495.jpg,0,194,306,268,384,3,5
128495.jpg,0,1032,121,1061,175,2,4
128495.jpg,0,1015,111,1042,160,3,2
128495.jpg,0,1111,143,1145,199,2,5
128495.jpg,0,1315,189,1358,253,2,3
128495.jpg,0,1389,208,1436,276,2,1
128495.jpg,0,295,299,372,389,2,2
128495.jpg,1,1302,227,1317,239,-1,-1
128529.jpg,0,90,315,172,385,3,1
128529.jpg,0,1117,166,1154,239,3,4
128529.jpg,0,647,160,692,225,3,3
128529.jpg,0,195,306,267,384,3,5
128529.jpg,0,1033,120,1061,176,2,4
128529.jpg,0,1015,111,1043,159,3,2
128529.jpg,0,1112,143,1145,199,2,5
128529.jpg,0,1315,189,1358,254,2,3
128529.jpg,0,1389,208,1439,276,2,1
128529.jpg,0,295,299,371,387,2,2
128529.jpg,1,1302,226,1317,239,-1,-1
128562.jpg,0,88,315,170,384,3,1
128562.jpg,0,1118,167,1155,238,3,4
128562.jpg,0,647,160,699,225,3,3
128562.jpg,0,195,306,266,384,3,5
128562.jpg,0,1033,120,1061,176,2,4
128562.jpg,0,1016,111,1043,159,3,2
128562.jpg,0,1113,143,1147,199,2,5
128562.jpg,0,1315,190,1358,253,2,3
128562.jpg,0,1390,207,1441,276,2,1
128562.jpg,0,294,300,369,391,2,2
128562.jpg,1,1302,227,1317,239,-1,-1
128595.jpg,0,85,316,169,390,3,1
128595.jpg,0,1118,168,1156,238,3,4
128595.jpg,0,646,160,697,225,3,3
128595.jpg,0,196,306,265,383,3,5
128595.jpg,0,1033,121,1061,175,2,4
128595.jpg,0,1016,111,1044,158,3,2
128595.jpg,0,1113,143,1148,199,2,5
128595.jpg,0,1315,188,1360,253,2,3
128595.jpg,0,1390,207,1439,276,2,1
128595.jpg,0,295,300,367,388,2,2
128595.jpg,1,1302,226,1317,239,-1,-1
128629.jpg,0,84,317,167,384,3,1
128629.jpg,0,1117,168,1157,237,3,4
128629.jpg,0,645,161,695,225,3,3
128629.jpg,0,196,307,265,382,3,5
128629.jpg,0,1033,121,1060,175,2,4
128629.jpg,0,1016,111,1044,159,3,2
128629.jpg,0,1113,143,1150,199,2,5
128629.jpg,0,1315,188,1359,253,2,3
128629.jpg,0,1390,207,1438,276,2,1
128629.jpg,0,295,300,372,391,2,2
128629.jpg,1,1302,227,1317,239,-1,-1
128662.jpg,0,84,317,166,383,3,1
128662.jpg,0,1117,169,1159,238,3,4
128662.jpg,0,644,161,693,225,3,3
128662.jpg,0,196,308,265,380,3,5
128662.jpg,0,1033,121,1060,175,2,4
128662.jpg,0,1017,111,1044,160,3,2
128662.jpg,0,1113,143,1152,199,2,5
128662.jpg,0,1314,189,1358,253,2,3
128662.jpg,0,1389,207,1436,276,2,1
128662.jpg,0,296,300,372,392,2,2
128662.jpg,1,1302,226,1317,239,-1,-1
128695.jpg,0,83,318,171,386,3,1
128695.jpg,0,1118,169,1160,239,3,4
128695.jpg,0,643,161,692,224,3,3
128695.jpg,0,195,310,267,386,3,5
128695.jpg,0,1034,122,1061,175,2,4
128695.jpg,0,1017,111,1045,161,3,2
128695.jpg,0,1114,143,1153,199,2,5
128695.jpg,0,1314,189,1357,253,2,3
128695.jpg,0,1389,207,1441,276,2,1
128695.jpg,0,296,299,371,392,2,2
128695.jpg,1,1302,227,1317,239,-1,-1
128729.jpg,0,84,317,169,385,3,1
128729.jpg,0,1119,169,1161,239,3,4
128729.jpg,0,642,161,690,224,3,3
128729.jpg,0,195,311,268,385,3,5
128729.jpg,0,1035,123,1063,176,2,4
128729.jpg,0,1020,110,1044,163,3,2
128729.jpg,0,1114,143,1154,199,2,5
128729.jpg,0,1314,189,1357,252,2,3
128729.jpg,0,1389,207,1438,277,2,1
128729.jpg,0,294,301,371,389,2,2
128729.jpg,1,1303,226,1317,238,-1,-1
128762.jpg,0,83,317,169,383,3,1
128762.jpg,0,1120,169,1162,239,3,4
128762.jpg,0,641,161,688,225,3,3
128762.jpg,0,196,310,267,384,3,5
128762.jpg,0,1034,124,1064,176,2,4
128762.jpg,0,1020,110,1044,164,3,2
128762.jpg,0,1113,144,1154,199,2,5
128762.jpg,0,1315,189,1356,252,2,3
128762.jpg,0,1389,207,1437,276,2,1
128762.jpg,0,294,301,370,387,2,2
128762.jpg,1,1302,226,1317,238,-1,-1
128795.jpg,0,83,317,169,383,3,1
128795.jpg,0,1121,169,1163,239,3,4
128795.jpg,0,641,161,688,224,3,3
128795.jpg,0,197,310,267,385,3,5
128795.jpg,0,1035,124,1066,177,2,4
128795.jpg,0,1021,111,1045,164,3,2
128795.jpg,0,1115,144,1155,200,2,5
128795.jpg,0,1315,190,1356,252,2,3
128795.jpg,0,1389,207,1437,276,2,1
128795.jpg,0,295,301,370,387,2,2
128795.jpg,1,1303,227,1317,238,-1,-1
128829.jpg,0,84,318,169,384,3,1
128829.jpg,0,1124,170,1163,240,3,4
128829.jpg,0,641,161,688,224,3,3
128829.jpg,0,197,310,267,385,3,5
128829.jpg,0,1036,124,1066,176,2,4
128829.jpg,0,1021,111,1045,164,3,2
128829.jpg,0,1117,144,1155,202,2,5
128829.jpg,0,1315,190,1355,252,2,3
128829.jpg,0,1389,208,1437,277,2,1
128829.jpg,0,295,301,369,387,2,2
128829.jpg,1,1303,227,1317,239,-1,-1
128862.jpg,0,85,317,169,384,3,1
128862.jpg,0,1128,170,1163,240,3,4
128862.jpg,0,641,161,687,225,3,3
128862.jpg,0,198,310,267,385,3,5
128862.jpg,0,1037,124,1067,176,2,4
128862.jpg,0,1021,111,1045,165,3,2
128862.jpg,0,1119,145,1156,202,2,5
128862.jpg,0,1314,190,1354,252,2,3
128862.jpg,0,1389,208,1437,277,2,1
128862.jpg,0,295,301,370,387,2,2
128862.jpg,1,1303,227,1317,238,-1,-1
128896.jpg,0,86,317,170,384,3,1
128896.jpg,0,1128,171,1164,240,3,4
128896.jpg,0,642,161,687,226,3,3
128896.jpg,0,198,309,267,385,3,5
128896.jpg,0,1038,124,1068,176,2,4
128896.jpg,0,1022,111,1046,165,3,2
128896.jpg,0,1120,145,1156,204,2,5
128896.jpg,0,1314,190,1354,252,2,3
128896.jpg,0,1389,208,1437,276,2,1
128896.jpg,0,295,302,369,388,2,2
128896.jpg,1,1303,227,1317,238,-1,-1
128929.jpg,0,87,316,170,383,3,1
128929.jpg,0,1131,169,1164,240,3,4
128929.jpg,0,643,161,687,226,3,3
128929.jpg,0,199,308,268,384,3,5
128929.jpg,0,1041,124,1070,177,2,4
