173774.jpg,0,527.81,220.77,581.64,291.01,0,2
173774.jpg,0,391.95,216.18,446.37,275.04,0,1
173774.jpg,0,949.71,240.64,993.37,327.97,1,5
173774.jpg,0,1129.27,302.12,1185.45,403.28,1,2
173774.jpg,0,1116.09,205.76,1154.38,281.70,1,3
173774.jpg,0,1534.33,274.91,1597.62,345.78,1,1
173807.jpg,1,919.59,309.37,937.17,325.11,-1,-1
173807.jpg,0,252.61,297.86,323.33,377.60,0,5
173807.jpg,0,390.12,324.28,474.29,422.37,0,3
173807.jpg,0,675.60,227.03,725.78,310.92,0,4
173807.jpg,0,527.68,220.81,581.51,291.05,0,2
173807.jpg,0,391.21,216.47,445.63,275.33,0,1
173807.jpg,0,948.82,240.72,992.49,328.05,1,5
173807.jpg,0,1129.17,302.12,1185.60,403.36,1,2
173807.jpg,0,1115.37,205.37,1153.80,281.31,1,3
173807.jpg,0,1534.33,274.91,1597.62,345.78,1,1
173841.jpg,1,919.50,309.40,937.08,325.14,-1,-1
173841.jpg,0,252.65,297.86,323.35,377.59,0,5
173841.jpg,0,390.12,324.28,474.29,422.37,0,3
173841.jpg,0,675.61,227.06,725.80,310.91,0,4
173841.jpg,0,527.56,220.85,581.39,291.09,0,2
173841.jpg,0,390.47,216.76,444.90,275.62,0,1
173841.jpg,0,947.93,240.79,991.60,328.13,1,5
173841.jpg,0,1129.07,302.12,1185.76,403.43,1,2
173841.jpg,0,1114.66,204.99,1153.22,280.93,1,3
173841.jpg,0,1534.33,274.91,1597.62,345.78,1,1
173874.jpg,1,919.40,309.43,936.98,325.17,-1,-1
173874.jpg,0,252.69,297.85,323.37,377.59,0,5
173874.jpg,0,390.12,324.28,474.29,422.37,0,3
173874.jpg,0,675.61,227.08,725.83,310.91,0,4
173874.jpg,0,527.43,220.89,581.26,291.13,0,2
173874.jpg,0,389.73,217.05,444.16,275.91,0,1
173874.jpg,0,947.05,240.87,990.71,328.20,1,5
173874.jpg,0,1128.97,302.12,1185.91,403.51,1,2
173874.jpg,0,1113.94,204.60,1152.64,280.54,1,3
173874.jpg,0,1534.33,274.91,1597.62,345.78,1,1
173907.jpg,1,919.31,309.46,936.89,325.20,-1,-1
173907.jpg,0,252.73,297.85,323.38,377.59,0,5
173907.jpg,0,390.12,324.28,474.29,422.37,0,3
173907.jpg,0,675.62,227.11,725.86,310.90,0,4
173907.jpg,0,527.30,220.93,581.13,291.17,0,2
173907.jpg,0,389.00,217.34,443.42,276.20,0,1
173907.jpg,0,946.16,240.95,989.83,328.28,1,5
173907.jpg,0,1128.88,302.12,1186.07,403.59,1,2
173907.jpg,0,1113.23,204.22,1152.06,280.16,1,3
173907.jpg,0,1534.33,274.91,1597.62,345.78,1,1
173941.jpg,1,919.21,309.49,936.79,325.23,-1,-1
173941.jpg,0,252.76,297.85,323.40,377.59,0,5
173941.jpg,0,390.11,324.28,474.28,422.37,0,3
173941.jpg,0,675.62,227.14,725.88,310.89,0,4
173941.jpg,0,527.17,220.97,581.01,291.21,0,2
173941.jpg,0,388.26,217.63,442.68,276.49,0,1
173941.jpg,0,945.27,241.02,988.94,328.36,1,5
173941.jpg,0,1128.78,302.12,1186.22,403.66,1,2
173941.jpg,0,1112.51,203.83,1151.48,279.77,1,3
173941.jpg,0,1534.33,274.91,1597.62,345.78,1,1
173974.jpg,1,919.12,309.52,936.70,325.26,-1,-1
173974.jpg,0,252.80,297.85,323.42,377.58,0,5
173974.jpg,0,390.11,324.28,474.28,422.37,0,3
173974.jpg,0,675.63,227.17,725.91,310.88,0,4
173974.jpg,0,527.05,221.01,580.88,291.26,0,2
173974.jpg,0,387.52,217.92,441.94,276.78,0,1
173974.jpg,0,944.39,241.10,988.05,328.43,1,5
173974.jpg,0,1128.68,302.12,1186.37,403.74,1,2
173974.jpg,0,1111.79,203.44,1150.91,279.39,1,3
173974.jpg,0,1354.16,260.52,1416.81,339.64,1,4
173974.jpg,0,1534.33,274.91,1597.62,345.78,1,1
174007.jpg,1,919.03,309.55,936.61,325.29,-1,-1
174007.jpg,0,252.84,297.84,323.44,377.58,0,5
174007.jpg,0,390.11,324.28,474.28,422.37,0,3
174007.jpg,0,675.63,227.19,725.94,310.88,0,4
174007.jpg,0,526.92,221.05,580.75,291.30,0,2
174007.jpg,0,386.78,218.21,441.21,277.07,0,1
174007.jpg,0,943.50,241.18,987.17,328.51,1,5
174007.jpg,0,1128.59,302.12,1186.53,403.82,1,2
174007.jpg,0,1111.08,203.06,1150.33,279.00,1,3
174007.jpg,0,1354.10,260.47,1416.55,339.59,1,4
174041.jpg,1,918.93,309.58,936.51,325.32,-1,-1
174041.jpg,0,252.88,297.84,323.45,377.58,0,5
174041.jpg,0,390.11,324.28,474.27,422.37,0,3
174041.jpg,0,675.64,227.22,725.97,310.87,0,4
174041.jpg,0,526.79,221.09,580.62,291.34,0,2
174041.jpg,0,386.04,218.50,440.47,277.36,0,1
174041.jpg,0,942.61,241.26,986.28,328.59,1,5
174041.jpg,0,1128.49,302.12,1186.68,403.89,1,2
174041.jpg,0,1110.36,202.67,1149.75,278.61,1,3
174041.jpg,0,1354.03,260.42,1416.28,339.54,1,4
174074.jpg,1,918.84,309.61,936.42,325.35,-1,-1
174074.jpg,0,252.91,297.84,323.47,377.58,0,5
174074.jpg,0,390.10,324.28,474.27,422.38,0,3
174074.jpg,0,675.64,227.25,725.99,310.86,0,4
174074.jpg,0,526.67,221.13,580.50,291.38,0,2
174074.jpg,0,385.31,218.79,439.73,277.65,0,1
174074.jpg,0,941.73,241.33,985.39,328.67,1,5
174074.jpg,0,1128.39,302.12,1186.84,403.97,1,2
174074.jpg,0,1109.65,202.29,1149.17,278.23,1,3
174074.jpg,0,1353.96,260.37,1416.02,339.49,1,4
174107.jpg,1,918.74,309.64,936.32,325.38,-1,-1
174107.jpg,0,252.95,297.84,323.49,377.57,0,5
174107.jpg,0,390.10,324.28,474.27,422.38,0,3
174107.jpg,0,675.65,227.28,726.02,310.86,0,4
174107.jpg,0,526.54,221.17,580.37,291.42,0,2
174107.jpg,0,384.57,219.08,438.99,277.94,0,1
174107.jpg,0,940.84,241.41,984.51,328.74,1,5
174107.jpg,0,1128.29,302.12,1186.99,404.05,1,2
174107.jpg,0,1108.93,201.90,1148.59,277.84,1,3
174107.jpg,0,1353.89,260.32,1415.76,339.44,1,4
174141.jpg,1,918.65,309.67,936.23,325.41,-1,-1
174141.jpg,0,252.99,297.83,323.51,377.57,0,5
174141.jpg,0,390.10,324.29,474.27,422.38,0,3
174141.jpg,0,675.65,227.30,726.05,310.85,0,4
174141.jpg,0,526.41,221.21,580.24,291.46,0,2
174141.jpg,0,383.83,219.37,438.26,278.23,0,1
174141.jpg,0,939.95,241.49,983.62,328.82,1,5
174141.jpg,0,1128.20,302.12,1187.15,404.12,1,2
174141.jpg,0,1108.22,201.52,1148.02,277.46,1,3
174141.jpg,0,1353.83,260.27,1415.50,339.39,1,4
174174.jpg,1,918.55,309.70,936.13,325.44,-1,-1
174174.jpg,0,253.03,297.83,323.52,377.57,0,5
174174.jpg,0,390.09,324.29,474.26,422.38,0,3
174174.jpg,0,675.66,227.33,726.08,310.84,0,4
174174.jpg,0,526.28,221.25,580.12,291.50,0,2
174174.jpg,0,383.09,219.66,437.52,278.52,0,1
174174.jpg,0,939.07,241.56,982.73,328.90,1,5
174174.jpg,0,1128.10,302.12,1187.30,404.20,1,2
174174.jpg,0,1107.50,201.13,1147.44,277.07,1,3
174174.jpg,0,1353.76,260.22,1415.24,339.34,1,4
174208.jpg,1,918.46,309.73,936.04,325.47,-1,-1
174208.jpg,0,253.06,297.83,323.54,377.57,0,5
174208.jpg,0,390.09,324.29,474.26,422.38,0,3
174208.jpg,0,675.66,227.36,726.10,310.83,0,4
174208.jpg,0,526.16,221.29,579.99,291.54,0,2
174208.jpg,0,382.36,219.95,436.78,278.81,0,1
174208.jpg,0,938.79,241.70,982.12,329.03,1,5
174208.jpg,0,1127.59,302.03,1187.66,404.10,1,2
174208.jpg,0,1106.67,200.92,1146.61,276.87,1,3
174208.jpg,0,1353.69,260.17,1414.98,339.29,1,4
174241.jpg,1,918.37,309.76,935.95,325.50,-1,-1
174241.jpg,0,253.10,297.83,323.56,377.56,0,5
174241.jpg,0,390.09,324.29,474.26,422.38,0,3
174241.jpg,0,675.67,227.39,726.13,310.83,0,4
174241.jpg,0,526.03,221.33,579.86,291.58,0,2
174241.jpg,0,381.62,220.24,436.04,279.10,0,1
174241.jpg,0,938.51,241.83,981.51,329.16,1,5
174241.jpg,0,1127.09,301.95,1188.03,404.00,1,2
174241.jpg,0,1105.84,200.72,1145.78,276.66,1,3
174241.jpg,0,1353.63,260.12,1414.72,339.24,1,4
174274.jpg,1,918.27,309.79,935.85,325.53,-1,-1
174274.jpg,0,253.14,297.82,323.58,377.56,0,5
174274.jpg,0,390.09,324.29,474.26,422.38,0,3
174274.jpg,0,675.67,227.41,726.16,310.82,0,4
174274.jpg,0,525.90,221.38,579.73,291.62,0,2
174274.jpg,0,380.88,220.53,435.31,279.39,0,1
174274.jpg,0,938.23,241.96,980.90,329.29,1,5
174274.jpg,0,1126.58,301.86,1188.39,403.90,1,2
174274.jpg,0,1105.01,200.51,1144.95,276.45,1,3
174274.jpg,0,1353.56,260.07,1414.46,339.19,1,4
174308.jpg,1,918.18,309.82,935.76,325.56,-1,-1
174308.jpg,0,253.18,297.82,323.59,377.56,0,5
174308.jpg,0,390.08,324.29,474.25,422.38,0,3
174308.jpg,0,675.68,227.44,726.19,310.81,0,4
174308.jpg,0,525.78,221.42,579.61,291.66,0,2
174308.jpg,0,380.14,220.82,434.57,279.68,0,1
174308.jpg,0,937.95,242.09,980.29,329.43,1,5
174308.jpg,0,1126.08,301.77,1188.76,403.80,1,2
174308.jpg,0,1104.18,200.30,1144.12,276.24,1,3
174308.jpg,0,1353.49,260.02,1414.20,339.14,1,4
174341.jpg,1,918.08,309.84,935.66,325.59,-1,-1
174341.jpg,0,253.22,297.82,323.61,377.56,0,5
174341.jpg,0,390.08,324.29,474.25,422.38,0,3
174341.jpg,0,675.68,227.47,726.21,310.80,0,4
174341.jpg,0,525.65,221.46,579.48,291.70,0,2
174341.jpg,0,379.41,221.11,433.83,279.97,0,1
174341.jpg,0,937.67,242.23,979.68,329.56,1,5
174341.jpg,0,1125.57,301.69,1189.12,403.70,1,2
174341.jpg,0,1103.35,200.09,1143.29,276.04,1,3
174341.jpg,0,1353.42,259.97,1413.94,339.09,1,4
174374.jpg,1,917.99,309.87,935.57,325.61,-1,-1
174374.jpg,0,253.25,297.82,323.63,377.55,0,5
174374.jpg,0,390.08,324.29,474.25,422.38,0,3
174374.jpg,0,675.69,227.50,726.24,310.80,0,4
174374.jpg,0,525.52,221.50,579.35,291.74,0,2
174374.jpg,0,378.67,221.40,433.09,280.26,0,1
174374.jpg,0,937.39,242.36,979.07,329.69,1,5
174374.jpg,0,1125.07,301.60,1189.49,403.60,1,2
174374.jpg,0,1102.52,199.89,1142.46,275.83,1,3
174374.jpg,0,1353.36,259.92,1413.68,339.04,1,4
174408.jpg,1,917.90,309.90,935.48,325.64,-1,-1
174408.jpg,0,253.29,297.81,323.65,377.55,0,5
174408.jpg,0,390.08,324.29,474.24,422.39,0,3
174408.jpg,0,675.69,227.52,726.27,310.79,0,4
174408.jpg,0,525.39,221.54,579.23,291.78,0,2
174408.jpg,0,377.93,221.69,432.36,280.55,0,1
174408.jpg,0,937.12,242.49,978.46,329.83,1,5
174408.jpg,0,1124.56,301.52,1189.85,403.49,1,2
174408.jpg,0,1101.70,199.68,1141.63,275.62,1,3
174408.jpg,0,1353.29,259.87,1413.42,338.99,1,4
174441.jpg,1,917.80,309.93,935.38,325.67,-1,-1
174441.jpg,0,253.33,297.81,323.66,377.55,0,5
174441.jpg,0,390.07,324.29,474.24,422.39,0,3
174441.jpg,0,675.70,227.55,726.30,310.78,0,4
174441.jpg,0,525.27,221.58,579.10,291.83,0,2
174441.jpg,0,377.19,221.98,431.62,280.84,0,1
174441.jpg,0,936.84,242.63,977.85,329.96,1,5
174441.jpg,0,1124.05,301.43,1190.22,403.39,1,2
174441.jpg,0,1100.87,199.47,1140.80,275.41,1,3
174441.jpg,0,1353.22,259.82,1413.16,338.94,1,4
174474.jpg,1,917.71,309.96,935.29,325.70,-1,-1
174474.jpg,0,253.37,297.81,323.68,377.55,0,5
174474.jpg,0,390.07,324.30,474.24,422.39,0,3
174474.jpg,0,675.70,227.58,726.32,310.78,0,4
174474.jpg,0,525.14,221.62,578.97,291.87,0,2
174474.jpg,0,376.46,222.27,430.88,281.13,0,1
174474.jpg,0,936.56,242.76,977.24,330.09,1,5
174474.jpg,0,1123.55,301.34,1190.58,403.29,1,2
174474.jpg,0,1100.04,199.27,1139.97,275.21,1,3
174474.jpg,0,1353.15,259.77,1412.90,338.89,1,4
174508.jpg,1,917.61,309.99,935.19,325.73,-1,-1
174508.jpg,0,253.40,297.81,323.70,377.54,0,5
174508.jpg,0,390.07,324.30,474.24,422.39,0,3
174508.jpg,0,675.71,227.61,726.35,310.77,0,4
174508.jpg,0,525.01,221.66,578.84,291.91,0,2
174508.jpg,0,375.72,222.56,430.14,281.42,0,1
174508.jpg,0,936.28,242.89,976.63,330.22,1,5
174508.jpg,0,1123.04,301.26,1190.95,403.19,1,2
174508.jpg,0,1099.21,199.06,1139.14,275.00,1,3
174508.jpg,0,1353.09,259.72,1412.64,338.84,1,4
174541.jpg,1,917.52,310.02,935.10,325.76,-1,-1
174541.jpg,0,253.44,297.80,323.72,377.54,0,5
174541.jpg,0,390.06,324.30,474.23,422.39,0,3
174541.jpg,0,675.71,227.63,726.38,310.76,0,4
174541.jpg,0,524.88,221.70,578.72,291.95,0,2
174541.jpg,0,374.98,222.85,429.41,281.71,0,1
174541.jpg,0,936.00,243.02,976.02,330.36,1,5
174541.jpg,0,1122.54,301.17,1191.31,403.09,1,2
174541.jpg,0,1098.38,198.85,1138.32,274.79,1,3
174541.jpg,0,1353.02,259.67,1412.38,338.79,1,4
174575.jpg,1,917.42,310.05,935.00,325.79,-1,-1
174575.jpg,0,253.48,297.80,323.73,377.54,0,5
174575.jpg,0,390.06,324.30,474.23,422.39,0,3
174575.jpg,0,675.72,227.66,726.41,310.75,0,4
174575.jpg,0,524.76,221.74,578.59,291.99,0,2
174575.jpg,0,374.24,223.14,428.67,282.00,0,1
174575.jpg,0,935.72,243.16,975.41,330.49,1,5
174575.jpg,0,1122.03,301.09,1191.68,402.99,1,2
174575.jpg,0,1097.55,198.64,1137.49,274.59,1,3
174575.jpg,0,1352.95,259.62,1412.12,338.74,1,4
174608.jpg,1,917.33,310.08,934.91,325.82,-1,-1
174608.jpg,0,253.52,297.80,323.75,377.54,0,5
174608.jpg,0,390.06,324.30,474.23,422.39,0,3
174608.jpg,0,675.72,227.69,726.43,310.75,0,4
174608.jpg,0,524.63,221.78,578.46,292.03,0,2
174608.jpg,0,373.51,223.43,427.93,282.29,0,1
174608.jpg,0,935.44,243.29,974.80,330.62,1,5
174608.jpg,0,1121.53,301.00,1192.04,402.89,1,2
174608.jpg,0,1096.72,198.44,1136.66,274.38,1,3
174608.jpg,0,1352.88,259.57,1411.86,338.69,1,4
174641.jpg,1,917.24,310.11,934.82,325.85,-1,-1
174641.jpg,0,253.55,297.80,323.77,377.53,0,5
174641.jpg,0,390.06,324.30,474.22,422.39,0,3
174641.jpg,0,675.73,227.72,726.46,310.74,0,4
174641.jpg,0,524.50,221.82,578.34,292.07,0,2
174641.jpg,0,372.77,223.72,427.19,282.58,0,1
174641.jpg,0,935.16,243.42,974.18,330.76,1,5
174641.jpg,0,1121.02,300.91,1192.41,402.79,1,2
174641.jpg,0,1095.89,198.23,1135.83,274.17,1,3
174641.jpg,0,1352.82,259.52,1411.60,338.64,1,4
174675.jpg,1,917.14,310.14,934.72,325.88,-1,-1
174675.jpg,0,253.59,297.79,323.79,377.53,0,5
174675.jpg,0,390.05,324.30,474.22,422.39,0,3
174675.jpg,0,675.73,227.74,726.49,310.73,0,4
174675.jpg,0,524.38,221.86,578.21,292.11,0,2
174675.jpg,0,372.03,224.01,426.46,282.87,0,1
174675.jpg,0,934.88,243.56,973.57,330.89,1,5
174675.jpg,0,1120.51,300.83,1192.77,402.69,1,2
174675.jpg,0,1095.06,198.02,1135.00,273.96,1,3
174675.jpg,0,1352.75,259.47,1411.33,338.59,1,4
174708.jpg,1,917.05,310.17,934.63,325.91,-1,-1
174708.jpg,0,253.63,297.79,323.80,377.53,0,5
174708.jpg,0,390.05,324.30,474.22,422.39,0,3
174708.jpg,0,675.74,227.77,726.52,310.73,0,4
174708.jpg,0,524.25,221.90,578.08,292.15,0,2
174708.jpg,0,371.29,224.30,425.72,283.16,0,1
174708.jpg,0,934.61,243.69,972.96,331.02,1,5
174708.jpg,0,1120.01,300.74,1193.14,402.59,1,2
174708.jpg,0,1094.23,197.81,1134.17,273.76,1,3
174708.jpg,0,1352.68,259.42,1411.07,338.54,1,4
174741.jpg,1,916.95,310.20,934.53,325.94,-1,-1
174741.jpg,0,253.67,297.79,323.82,377.53,0,5
174741.jpg,0,390.05,324.30,474.22,422.40,0,3
174741.jpg,0,675.74,227.80,726.54,310.72,0,4
174741.jpg,0,524.12,221.95,577.95,292.19,0,2
174741.jpg,0,370.56,224.59,424.98,283.44,0,1
174741.jpg,0,934.33,243.82,972.35,331.15,1,5
174741.jpg,0,1119.50,300.66,1193.50,402.49,1,2
174741.jpg,0,1093.40,197.61,1133.34,273.55,1,3
174741.jpg,0,1352.62,259.37,1410.81,338.49,1,4
174775.jpg,1,916.86,310.23,934.44,325.97,-1,-1
174775.jpg,0,253.70,297.79,323.84,377.52,0,5
174775.jpg,0,390.05,324.31,474.21,422.40,0,3
174775.jpg,0,675.75,227.83,726.57,310.71,0,4
174775.jpg,0,523.99,221.99,577.83,292.23,0,2
174775.jpg,0,369.82,224.88,424.24,283.73,0,1
174775.jpg,0,934.05,243.95,971.74,331.29,1,5
174775.jpg,0,1121.22,301.01,1194.90,402.83,1,2
174775.jpg,0,1092.57,197.40,1132.51,273.34,1,3
174775.jpg,0,1352.55,259.33,1410.55,338.44,1,4
174808.jpg,1,916.77,310.26,934.34,326.00,-1,-1
174808.jpg,0,253.74,297.78,323.86,377.52,0,5
174808.jpg,0,390.04,324.31,474.21,422.40,0,3
174808.jpg,0,675.75,227.85,726.60,310.70,0,4
174808.jpg,0,523.87,222.03,577.70,292.27,0,2
174808.jpg,0,369.08,225.17,423.51,284.02,0,1
174808.jpg,0,933.77,244.09,971.13,331.42,1,5
174808.jpg,0,1122.94,301.37,1196.30,403.17,1,2
174808.jpg,0,1091.74,197.19,1131.68,273.13,1,3
174808.jpg,0,1352.48,259.28,1410.29,338.39,1,4
174842.jpg,1,916.67,310.29,934.25,326.03,-1,-1
174842.jpg,0,253.78,297.78,323.87,377.52,0,5
174842.jpg,0,390.04,324.31,474.21,422.40,0,3
174842.jpg,0,675.76,227.88,726.62,310.70,0,4
174842.jpg,0,523.74,222.07,577.57,292.31,0,2
174842.jpg,0,368.34,225.46,422.77,284.31,0,1
174842.jpg,0,933.49,244.22,970.52,331.55,1,5
174842.jpg,0,1124.66,301.73,1197.70,403.51,1,2
174842.jpg,0,1090.92,196.99,1130.85,272.93,1,3
174842.jpg,0,1352.41,259.23,1410.03,338.34,1,4
174875.jpg,1,916.58,310.32,934.16,326.06,-1,-1
174875.jpg,0,253.82,297.78,323.89,377.52,0,5
174875.jpg,0,390.04,324.31,474.21,422.40,0,3
174875.jpg,0,675.76,227.91,726.65,310.69,0,4
174875.jpg,0,523.61,222.11,577.45,292.35,0,2
174875.jpg,0,367.61,225.75,422.03,284.60,0,1
174875.jpg,0,933.21,244.35,969.91,331.69,1,5
174875.jpg,0,1126.38,302.08,1199.10,403.86,1,2
174875.jpg,0,1090.09,196.78,1130.02,272.72,1,3
174875.jpg,0,1352.35,259.18,1409.77,338.29,1,4
174908.jpg,1,916.48,310.35,934.06,326.09,-1,-1
174908.jpg,0,253.85,297.78,323.91,377.51,0,5
174908.jpg,0,390.03,324.31,474.20,422.40,0,3
174908.jpg,0,675.77,227.94,726.68,310.68,0,4
174908.jpg,0,523.49,222.15,577.32,292.39,0,2
174908.jpg,0,366.87,226.04,421.29,284.89,0,1
174908.jpg,0,932.93,244.49,969.30,331.82,1,5
174908.jpg,0,1128.10,302.44,1200.50,404.20,1,2
174908.jpg,0,1089.26,196.57,1129.19,272.51,1,3
174908.jpg,0,1352.28,259.13,1409.51,338.24,1,4
174942.jpg,1,916.39,310.37,933.97,326.11,-1,-1
174942.jpg,0,253.89,297.77,323.93,377.51,0,5
174942.jpg,0,390.03,324.31,474.20,422.40,0,3
174942.jpg,0,675.77,227.96,726.71,310.68,0,4
174942.jpg,0,523.36,222.19,577.19,292.44,0,2
174942.jpg,0,366.13,226.33,420.56,285.18,0,1
174942.jpg,0,932.71,244.44,969.31,331.77,1,5
174942.jpg,0,1127.36,302.51,1199.62,404.25,1,2
174942.jpg,0,1088.43,196.36,1128.36,272.30,1,3
174942.jpg,0,1351.81,259.10,1408.85,338.22,1,4
174975.jpg,1,916.29,310.40,933.87,326.14,-1,-1
174975.jpg,0,253.93,297.77,323.94,377.51,0,5
174975.jpg,0,390.03,324.31,474.20,422.40,0,3
174975.jpg,0,675.78,227.99,726.73,310.67,0,4
174975.jpg,0,523.23,222.23,577.06,292.48,0,2
174975.jpg,0,365.39,226.62,419.82,285.47,0,1
174975.jpg,0,932.48,244.39,969.32,331.72,1,5
174975.jpg,0,1126.62,302.58,1198.74,404.31,1,2
174975.jpg,0,1087.60,196.16,1127.54,272.10,1,3
174975.jpg,0,1351.34,259.08,1408.18,338.20,1,4
175008.jpg,1,916.20,310.43,933.78,326.17,-1,-1
175008.jpg,0,253.97,297.77,323.96,377.51,0,5
175008.jpg,0,390.03,324.31,474.19,422.40,0,3
175008.jpg,0,675.78,228.02,726.76,310.66,0,4
175008.jpg,0,523.10,222.27,576.94,292.52,0,2
175008.jpg,0,364.66,226.91,419.08,285.76,0,1
175008.jpg,0,932.25,244.34,969.32,331.68,1,5
175008.jpg,0,1125.88,302.65,1197.85,404.36,1,2
175008.jpg,0,1086.77,195.95,1126.71,271.89,1,3
175008.jpg,0,1350.86,259.06,1407.52,338.18,1,4
175042.jpg,1,916.11,310.46,933.69,326.20,-1,-1
175042.jpg,0,254.00,297.77,323.98,377.50,0,5
175042.jpg,0,390.02,324.31,474.19,422.40,0,3
175042.jpg,0,675.79,228.05,726.79,310.65,0,4
175042.jpg,0,522.98,222.31,576.81,292.56,0,2
175042.jpg,0,363.92,227.20,418.34,286.05,0,1
175042.jpg,0,932.02,244.30,969.33,331.63,1,5
175042.jpg,0,1125.14,302.71,1196.97,404.41,1,2
175042.jpg,0,1085.94,195.74,1125.88,271.68,1,3
175042.jpg,0,1350.39,259.03,1406.85,338.15,1,4
175075.jpg,1,916.01,310.49,933.59,326.23,-1,-1
175075.jpg,0,254.04,297.76,324.00,377.50,0,5
175075.jpg,0,390.02,324.31,474.19,422.41,0,3
175075.jpg,0,675.79,228.07,726.82,310.65,0,4
175075.jpg,0,522.85,222.35,576.68,292.60,0,2
